Feature	Gain
Column_1708	83270.697265625
Column_1721	70479.69921875
Column_16	68245.45063591003
Column_1737	24370.174438476562
Column_49	23913.203269958496
Column_14	22003.704540252686
Column_1710	20949.599609375
Column_1443	18493.5703125
Column_25	16257.495880126953
Column_26	15923.190063476562
Column_105	9827.61418914795
Column_1446	9688.191040039062
Column_20	9415.31531906128
Column_145	8582.147155761719
Column_154	8107.175487518311
Column_1457	7623.751392364502
Column_19	7290.237480163574
Column_1709	7273.865989685059
Column_1415	6679.1517162323
Column_1445	6196.249917984009
Column_153	6145.630140304565
Column_9	6023.47900390625
Column_1458	5860.656909942627
Column_134	5331.992713928223
Column_1493	4832.006248474121
Column_151	4646.969522476196
Column_24	4333.131702423096
Column_50	4149.546875
Column_1427	3939.485321044922
Column_1896	3633.8798828125
Column_824	3500.274082183838
Column_31	3137.262393951416
Column_1434	2967.850727081299
Column_733	2734.7550735473633
Column_1433	2548.4289016723633
Column_1392	2318.11909866333
Column_48	2292.360300064087
Column_108	2292.3102416992188
Column_1452	2094.4692993164062
Column_869	2072.5178146362305
Column_1494	1980.2479858398438
Column_526	1963.2887210845947
Column_15	1929.4484004974365
Column_1533	1918.3935050964355
Column_62	1902.4907188415527
Column_1704	1893.7720203399658
Column_1606	1891.27001953125
Column_675	1880.8595161437988
Column_27	1879.9110107421875
Column_29	1859.8929977416992
Column_1496	1823.6596565246582
Column_923	1758.0233402252197
Column_171	1707.6001663208008
Column_485	1631.9320907592773
Column_1259	1615.6589889526367
Column_10	1589.937297821045
Column_503	1504.3008079528809
Column_1255	1501.6692008972168
Column_759	1304.7820205688477
Column_1391	1247.5980224609375
Column_79	1237.361801147461
Column_135	1178.1255950927734
Column_1309	1035.9889831542969
Column_1455	1020.4429931640625
Column_1416	1005.81201171875
Column_1656	977.7420043945312
Column_1508	971.8987979888916
Column_528	950.4949016571045
Column_360	936.735897064209
Column_506	920.7480945587158
Column_1468	920.3650074005127
Column_783	919.4163990020752
Column_1140	892.4050140380859
Column_1425	879.043285369873
Column_1605	869.3179931640625
Column_129	843.2277069091797
Column_2	842.5004005432129
Column_54	840.3666000366211
Column_8	831.8098049163818
Column_925	812.1940155029297
Column_504	803.6873016357422
Column_3	796.1580009460449
Column_36	779.5693054199219
Column_1664	767.1517066955566
Column_566	765.5233840942383
Column_136	741.5420074462891
Column_125	735.1568794250488
Column_1045	713.8948001861572
Column_565	702.6478939056396
Column_1431	694.2790946960449
Column_1501	683.5619945526123
Column_163	640.4687042236328
Column_109	636.2571792602539
Column_752	626.938404083252
Column_1507	625.9009857177734
Column_316	621.55251121521
Column_1385	614.5651931762695
Column_1261	601.0279960632324
Column_1612	600.0553092956543
Column_1495	590.4864025115967
Column_771	584.5899963378906
Column_1242	570.9387969970703
Column_147	554.5636024475098
Column_1679	545.9137077331543
Column_11	522.2037086486816
Column_1238	521.978099822998
Column_1230	518.1849975585938
Column_1667	487.8092975616455
Column_1254	480.7480945587158
Column_875	478.0588970184326
Column_604	450.79600524902344
Column_341	435.6099853515625
Column_486	434.3025932312012
Column_1293	412.2849998474121
Column_1432	407.2006072998047
Column_1703	395.07398796081543
Column_462	393.87078857421875
Column_1699	393.4781036376953
Column_1260	392.8174057006836
Column_464	390.52801513671875
Column_1271	388.3992004394531
Column_166	382.4023094177246
Column_1345	381.9297904968262
Column_113	380.1136989593506
Column_1017	371.5088996887207
Column_1296	371.1815013885498
Column_505	333.14379692077637
Column_97	313.1091938018799
Column_1436	312.5245990753174
Column_1583	299.2489929199219
Column_1582	298.42890548706055
Column_157	291.7491989135742
Column_1535	289.6889953613281
Column_1716	288.71460342407227
Column_494	282.6526985168457
Column_1265	281.968994140625
Column_495	275.23410415649414
Column_1423	273.70001220703125
Column_921	268.27398681640625
Column_751	264.7229919433594
Column_1400	263.7525978088379
Column_34	257.0550022125244
Column_527	252.78880310058594
Column_365	244.91189575195312
Column_1369	244.56900024414062
Column_940	242.1508026123047
Column_92	239.27099609375
Column_920	237.4429931640625
Column_132	234.96039581298828
Column_877	234.0720977783203
Column_318	227.88479804992676
Column_823	226.7241973876953
Column_1179	221.2122039794922
Column_107	217.25099563598633
Column_781	216.98500061035156
Column_152	215.34980392456055
Column_22	215.11880493164062
Column_106	212.31709671020508
Column_1658	212.29029846191406
Column_1882	210.9438991546631
Column_110	208.2556037902832
Column_818	202.9487018585205
Column_1492	202.8699951171875
Column_1558	202.55049896240234
Column_1237	201.4669952392578
Column_866	199.2169952392578
Column_1986	199.0682029724121
Column_603	199.01199340820312
Column_774	197.46529960632324
Column_380	194.5341033935547
Column_461	194.21559715270996
Column_1206	191.56329917907715
Column_1098	191.53700256347656
Column_715	190.64999389648438
Column_1290	188.6655979156494
Column_1228	186.32939910888672
Column_768	185.94000244140625
Column_1641	185.5290069580078
Column_1015	181.4563980102539
Column_131	177.80209350585938
Column_792	175.125
Column_1568	172.08929824829102
Column_845	169.25470352172852
Column_1311	168.4810028076172
Column_70	167.83279609680176
Column_2020	165.16840362548828
