Feature	Gain
Column_153	122867.02905882895
Column_1737	62607.794491291046
Column_1708	43897.0048519969
Column_16	28430.66802674532
Column_25	16484.50627477467
Column_1443	16162.24415999651
Column_105	15100.237441405654
Column_20	10829.825023934245
Column_49	9183.11308297515
Column_169	8586.75201383233
Column_19	8289.976924598217
Column_14	7965.416675910354
Column_1458	7870.622374787927
Column_1710	7654.520073235035
Column_26	7597.7649887651205
Column_154	6477.390021309257
Column_50	6139.754252687097
Column_1445	5686.943316400051
Column_1457	5630.464883849025
Column_145	5273.230715930462
Column_1446	5142.879507809877
Column_1415	5133.90799741447
Column_1709	4800.88346503675
Column_1259	4795.7626727074385
Column_135	4744.1029006540775
Column_31	4492.354562878609
Column_24	4117.713891774416
Column_3	3923.4777724444866
Column_151	3626.4295610636473
Column_8	3432.73398385942
Column_131	3342.263958796859
Column_1444	3268.1329040527344
Column_733	3228.123755350709
Column_1254	2842.447299808264
Column_134	2561.308268710971
Column_1533	2514.791846856475
Column_136	2494.000819951296
Column_125	2396.5872758179903
Column_5	2261.6272894591093
Column_9	2199.526792421937
Column_1701	2186.8650802969933
Column_15	2174.931961789727
Column_1436	2158.5218372493982
Column_1424	2093.995817631483
Column_1884	2060.4472893178463
Column_4	2058.620436102152
Column_1495	1966.500925451517
Column_1423	1964.4100119173527
Column_10	1964.3196389079094
Column_675	1958.1014045625925
Column_6	1917.0258573293686
Column_147	1810.0361602157354
Column_1345	1804.6863530427217
Column_1428	1779.6643634438515
Column_1605	1747.0979043096304
Column_795	1698.7811101078987
Column_163	1659.265560850501
Column_133	1638.389103129506
Column_79	1631.9389517009258
Column_130	1630.9348457306623
Column_29	1628.0101218819618
Column_1392	1613.3348733335733
Column_800	1607.4980458170176
Column_528	1606.2105757594109
Column_1435	1597.8666503429413
Column_1427	1592.5431715399027
Column_494	1574.2559255510569
Column_23	1569.1230173557997
Column_1433	1557.4568669199944
Column_792	1535.0671313554049
Column_132	1497.6437402069569
Column_7	1429.3058007508516
Column_111	1405.8638397455215
Column_804	1385.4142996966839
Column_1685	1363.5455789417028
Column_1412	1363.0327028930187
Column_1432	1323.1157851964235
Column_143	1307.8730910271406
Column_62	1305.2874314039946
Column_330	1305.1426910758018
Column_298	1303.5005904734135
Column_506	1301.4261855483055
Column_110	1294.2633930295706
Column_121	1292.4260198622942
Column_1431	1290.9792153388262
Column_1391	1275.5187645554543
Column_1535	1271.865474075079
Column_1606	1271.7564256340265
Column_1242	1271.2372411191463
Column_313	1266.9667911976576
Column_819	1263.1968038082123
Column_527	1242.0390502810478
Column_1416	1236.97596283257
Column_1408	1236.0141140073538
Column_798	1206.1105602383614
Column_1507	1193.7790814340115
Column_1385	1189.6876502484083
Column_1411	1189.3918185830116
Column_158	1186.2034553140402
Column_181	1176.253079354763
Column_817	1157.520530000329
Column_818	1154.0573630481958
Column_785	1150.1422662585974
Column_70	1148.2591570019722
Column_1503	1135.0333139747381
Column_161	1134.1484011858702
Column_1295	1132.4001933634281
Column_493	1122.2069178074598
Column_54	1110.3161870986223
Column_1255	1100.0864324122667
Column_1413	1099.84422044456
Column_360	1095.354185730219
Column_676	1082.0081801563501
Column_505	1077.9414265453815
Column_526	1052.946046128869
Column_421	1047.9756517112255
Column_95	1046.3749136477709
Column_171	1044.1898197978735
Column_1310	1042.048144981265
Column_1508	1035.4154950082302
Column_1256	1033.9093438833952
Column_1493	1030.1792002767324
Column_48	1026.3496189415455
Column_129	1025.1247333139181
Column_825	1019.5825564563274
Column_316	1018.8354921191931
Column_1138	1016.1630988121033
Column_18	1009.2589820623398
Column_1271	1007.5409297645092
Column_1661	1006.606615588069
Column_1204	990.9636570960283
Column_781	985.8816137164831
Column_1536	984.9866779446602
Column_1655	969.4108544439077
Column_1260	964.1102074235678
Column_1401	961.2634995877743
Column_478	952.2993735671043
Column_1296	951.4651102423668
Column_1110	941.3832727968693
Column_318	938.5610144287348
Column_1347	933.0953269153833
Column_1228	928.9450397491455
Column_1309	917.766930013895
Column_1689	914.9105700403452
Column_435	914.1484872847795
Column_1311	907.6673411130905
Column_326	905.5040482133627
Column_1318	904.2504184246063
Column_1346	902.8449499756098
Column_314	902.1410381793976
Column_324	901.5456541478634
Column_784	900.5027117729187
Column_288	891.6395418941975
Column_824	891.6118728071451
Column_1585	891.2258211821318
Column_405	889.8988630026579
Column_138	883.7543483376503
Column_1537	883.7252514958382
Column_1335	879.2188794463873
Column_443	875.3632045835257
Column_486	874.2449950277805
Column_1583	873.389369353652
Column_502	865.715171739459
Column_159	860.6163887381554
Column_485	856.3226236104965
Column_1230	854.7860545814037
Column_772	854.684631511569
Column_986	851.4785980433226
Column_1665	850.1191908419132
Column_149	847.9591456651688
Column_482	847.9549198299646
Column_1212	846.5592567920685
Column_1106	843.6523033678532
Column_30	841.1169651001692
Column_1637	840.9838272035122
Column_771	840.1558497548103
Column_1410	837.1256340444088
Column_1403	836.4457123577595
Column_1062	833.9873844087124
Column_869	831.1624656170607
Column_1224	830.335570320487
Column_1206	828.5364299416542
Column_1294	827.4021897912025
Column_152	823.8492645770311
Column_1248	822.9266635626554
Column_160	819.976356074214
Column_175	818.836655318737
Column_108	817.0571293085814
Column_1617	816.270745024085
Column_1703	815.2082325667143
Column_107	814.7992175072432
Column_1389	814.3154454380274
Column_319	813.8972374647856
Column_578	812.6206804066896
Column_1667	811.5546107143164
Column_1686	807.1993303149939
Column_498	806.3173393458128
Column_1175	805.128641307354
Column_477	804.996955960989
Column_1174	804.1096579134464
Column_462	803.4553721249104
Column_1586	800.2273484617472
Column_1407	799.5600169450045
Column_1265	799.2091356217861
Column_1656	798.7218854725361
Column_1414	798.6825464516878
Column_1699	795.8185637444258
Column_1250	794.7317113876343
Column_415	794.6697840839624
Column_1176	794.5243285000324
Column_22	789.9653031080961
Column_1702	789.9044930934906
Column_1172	785.3110158145428
Column_823	782.701790034771
Column_837	778.3370013087988
Column_1704	775.8294781446457
Column_805	774.6711863577366
Column_1406	770.6232510954142
Column_1246	767.8573674112558
Column_1243	766.5948763638735
Column_751	764.5776156783104
Column_1505	762.685167118907
Column_1399	761.0852876454592
Column_1439	760.1061805784702
Column_250	760.0977199077606
Column_865	760.0127386003733
Column_656	758.8784891068935
Column_1448	756.7634896934032
Column_315	756.4096980243921
Column_1551	754.8691338151693
Column_1554	751.7585251182318
Column_1697	751.7435625642538
Column_794	751.5908152610064
Column_1501	748.8689867705107
Column_1096	748.3178083449602
Column_606	743.7333471924067
Column_836	740.3846395015717
Column_113	739.5875482708216
Column_1012	738.5162808299065
Column_605	737.3795306831598
Column_420	736.6777675896883
Column_1610	735.9626276940107
Column_1409	735.8221603184938
Column_1452	735.553723320365
Column_1109	733.8332716822624
Column_476	731.2709148973227
Column_280	730.5014282464981
Column_1645	726.4358278363943
Column_1108	725.6425129324198
Column_484	722.7265012264252
Column_266	716.7903090715408
Column_2	714.8898084610701
Column_1222	708.7027891278267
Column_1494	708.0707110613585
Column_1140	703.353731483221
Column_164	698.9403401017189
Column_497	693.4190423190594
Column_1091	692.8139656484127
Column_481	691.7254512161016
Column_461	691.2689975947142
Column_302	683.4414646029472
Column_1447	680.390118971467
Column_276	679.6392469406128
Column_655	677.1460527479649
Column_1060	675.2571774721146
Column_987	672.1701349467039
Column_1373	672.0347966253757
Column_945	666.6729011535645
Column_480	665.3468946367502
Column_1098	661.349618345499
Column_1405	656.4371598213911
Column_1261	654.8040992617607
Column_123	654.2639034837484
Column_1334	653.6787316501141
Column_801	651.5099217742682
Column_140	648.9236672967672
Column_1609	647.7436347007751
Column_431	644.6672619879246
Column_1393	643.5973113030195
Column_475	642.8687939494848
Column_1196	642.2790355980396
Column_1434	641.6062452942133
Column_501	638.9477348178625
Column_71	637.2044658660889
Column_503	637.1773551404476
Column_1045	636.2471723407507
Column_1249	634.8487314730883
Column_306	633.9048316329718
Column_870	633.5583259612322
Column_830	628.6624141484499
Column_1152	627.5667267143726
Column_1189	625.5568109750748
Column_82	624.5696821659803
Column_793	623.9244155436754
Column_1666	619.7697010040283
Column_1553	614.9536902755499
Column_1009	610.1456822603941
Column_1365	608.7313125580549
Column_767	608.5373712778091
Column_504	606.6060552597046
Column_317	606.4368472993374
Column_993	605.945189371705
Column_787	604.3623564243317
Column_1319	603.0062138289213
Column_1455	601.3496055155993
Column_1506	600.2092076838017
Column_768	594.2943796813488
Column_341	593.1669708043337
Column_1245	592.5897034853697
Column_1369	590.9984437227249
Column_1056	590.6039159595966
Column_799	590.5728554576635
Column_380	590.4158113896847
Column_1383	590.1771050095558
Column_1693	588.7315259575844
Column_990	585.8695848286152
Column_1014	584.7293150126934
Column_566	582.3467406481504
Column_457	581.9880582988262
Column_1229	581.156542122364
Column_1361	580.8664408773184
Column_925	579.1688155829906
Column_1205	576.8298741877079
Column_1057	576.4639307707548
Column_1663	576.1044319421053
Column_803	575.7802030444145
Column_1492	569.63086104393
Column_1668	567.7422259300947
Column_1054	565.751043856144
Column_453	565.0922229140997
Column_304	564.9923974126577
Column_1425	562.3693950325251
Column_1502	559.7870569229126
Column_442	558.4110805243254
Column_1218	551.3108673244715
Column_1211	550.1320925056934
Column_417	549.069620937109
Column_112	549.012294948101
Column_1018	541.679843261838
Column_829	541.4539677202702
Column_1191	537.4623773694038
Column_72	536.4398336559534
Column_28	535.8986332267523
Column_448	535.3691697269678
Column_624	533.9654245972633
Column_36	533.2407352477312
Column_1097	533.1996949017048
Column_1066	528.1136290282011
Column_1258	526.3149441033602
Column_1320	526.2203232347965
Column_1538	523.1462519019842
Column_1180	522.9752506911755
Column_1470	522.6305925548077
Column_1020	522.2859672158957
Column_455	518.4985992759466
Column_1293	517.6898521184921
Column_574	516.1664883494377
Column_1092	516.0166911482811
Column_838	514.683093816042
Column_1375	510.53725181519985
Column_515	508.4392176270485
Column_1504	507.8336232304573
Column_1235	507.5005392730236
Column_1017	505.43415535986423
Column_1237	503.66902489960194
Column_1378	502.9719722867012
Column_512	501.2567610889673
Column_651	500.4250302910805
Column_1351	499.3155796378851
Column_831	496.8705966323614
Column_868	496.31910982728004
Column_1376	495.2488944232464
Column_1068	493.60598835349083
Column_1210	493.5497814565897
Column_820	492.56427654623985
Column_1555	492.36013297736645
Column_604	491.94194443523884
Column_752	491.01920042932034
Column_479	490.8831306248903
Column_157	490.8310194313526
Column_1540	490.2714481204748
Column_985	489.98114013671875
Column_300	487.7400422543287
Column_755	487.04022742807865
Column_1440	483.6018860787153
Column_118	483.00151547789574
Column_1061	482.84975147247314
Column_679	482.8253994137049
Column_988	482.7839340120554
Column_1557	480.7295290082693
Column_940	480.7145804166794
Column_1182	480.4370172917843
Column_1379	480.087553486228
Column_1353	479.8333024829626
Column_1671	479.46396481990814
Column_81	478.87467592954636
Column_1387	477.7327531725168
Column_790	476.9281611889601
Column_162	476.9149395674467
Column_843	474.42639972269535
Column_850	473.78096321225166
Column_1216	473.6788280159235
Column_260	472.1681370139122
Column_982	471.5278041511774
Column_791	471.43681858479977
Column_1105	470.332384288311
Column_1262	467.8021214455366
Column_1321	467.2046060562134
Column_938	466.8049225509167
Column_756	466.19884634017944
Column_1301	465.42298287153244
Column_1322	464.1871888190508
Column_680	463.797048330307
Column_56	463.205095782876
Column_1021	459.7559984177351
Column_622	459.7279428988695
Column_742	459.4501983821392
Column_1190	459.35510128736496
Column_463	458.41766399145126
Column_1171	458.2724853157997
Column_577	457.06460404396057
Column_1139	456.5677455961704
Column_783	454.78310500085354
Column_1437	453.9467321485281
Column_21	453.41244757175446
Column_1264	451.9977073520422
Column_1090	449.5691760033369
Column_226	448.17104099690914
Column_320	447.1225275248289
Column_1093	446.24232563376427
Column_741	445.54903484880924
Column_774	444.73893201351166
Column_1247	443.4383936524391
Column_1559	443.2880882024765
Column_1302	442.1899704784155
Column_459	441.84673999249935
Column_1063	440.17276968061924
Column_116	438.5610621869564
Column_109	437.73912942409515
Column_483	435.8221743106842
Column_689	435.74563440680504
Column_366	435.7113790810108
Column_796	435.66977982223034
Column_1623	435.30365793406963
Column_1374	434.59635829925537
Column_287	434.5301161557436
Column_1581	433.1190676391125
Column_205	432.64226101338863
Column_328	432.0507019907236
Column_1694	429.3769845664501
Column_1449	427.48736350238323
Column_1582	426.8920386880636
Column_942	426.3244909495115
Column_759	425.17411106824875
Column_1151	424.0802787542343
