numero_de_cliente	foto_mes	prob
911672836	202106	0.0004483848841579784
911857482	202106	0.0017754817657263827
911936834	202106	0.00006354697215263863
912426536	202106	0.000055762614395571276
913210501	202106	0.0002482027797787601
913458529	202106	0.0020251050739630533
913501774	202106	0.00011484083548580438
913525617	202106	0.0004530112161984893
914108018	202106	0.0005304697490982839
914219812	202106	0.00015221156525319727
914394834	202106	0.00014730658864895718
914469591	202106	0.00006340001776553653
914639147	202106	0.00007067455311985639
914904084	202106	0.00028276050559844436
915010412	202106	0.14257495084909197
915249542	202106	0.00013510385820402832
915760107	202106	0.000035607923716891835
916069100	202106	0.9316215417345417
916291090	202106	0.0002058601651487422
916294592	202106	0.1245876372504852
916318947	202106	0.00007328483972342709
916919350	202106	0.0008998290297838307
917070674	202106	0.00006786067433077808
917091460	202106	0.00004704867763090291
917708353	202106	0.00002171526507155694
917889797	202106	0.01796229277958527
918049721	202106	0.00008187209600680898
919610869	202106	0.0001002657491684469
919663525	202106	0.00038891424743727154
920163219	202106	0.00008579058890200496
920276550	202106	0.00011315786623371616
920418686	202106	0.00004715356014867274
921097927	202106	0.0011016482637976675
921830918	202106	0.00015692100643669135
921974369	202106	0.005868106643254448
923936398	202106	0.00011272277481467705
923955579	202106	0.0013807897149612745
924289875	202106	0.00013481026504126283
925050791	202106	0.00016553379128178395
925147717	202106	0.0007275606859321042
925452039	202106	0.00016544951808419308
925882382	202106	0.0000406566162805969
927061463	202106	0.00011176209702987597
927070071	202106	0.0005457921567475494
927232770	202106	0.0001230902169041344
927464171	202106	0.0007668474493056014
927949792	202106	0.00009737137516431675
928351108	202106	0.0003127036019517334
928694013	202106	0.00019365783165452015
930266536	202106	0.0011306293796457252
930662097	202106	0.00003880000173981318
930679304	202106	0.00010062553278464494
930983191	202106	0.000025250866737716135
931583457	202106	0.005494311407948207
932033783	202106	0.00039047304153431013
932453622	202106	0.006974445920613576
933418296	202106	0.00011791232625444771
934038255	202106	0.0002390327690296085
934100168	202106	0.00015779646793392387
934430818	202106	0.00009717206166459637
935192033	202106	0.00008893375470731555
935368225	202106	0.00003921056647782355
936027415	202106	0.00024008997039416986
937193004	202106	0.00021720586580464555
937465609	202106	0.00005872209894799031
938918312	202106	0.00023606745629521807
939047834	202106	0.00015220584096768284
939058329	202106	0.0002694925592591949
249565688	202106	0.0006626508109903273
249596175	202106	0.00042216698503508656
249843690	202106	0.00128647849556527
250272786	202106	0.0038323581181362782
251050628	202106	0.0028998028500016888
251369536	202106	0.0001017596017442892
252411597	202106	0.000038493904819001325
252771922	202106	0.00028457537846656307
253086757	202106	0.0010025622621443566
253228235	202106	0.002658131690664397
253312607	202106	0.000015262299678891556
253344990	202106	0.00014878689067765235
253762421	202106	0.00571405196311813
254781288	202106	0.0364429964253595
255185448	202106	0.00038870437013973817
255480948	202106	0.000033958237981485425
255767038	202106	0.0007949968201407539
255859515	202106	0.0003720603267299883
255924707	202106	0.001340231861280928
256003033	202106	0.011877595918576596
257242943	202106	0.00015879661769899824
257496069	202106	0.006488798861115684
257533337	202106	0.0032755522056711673
257640391	202106	0.0003508802176996122
258084448	202106	0.000010406898300454551
258494151	202106	0.0008819891977024513
258527114	202106	0.00007592915146231656
258781846	202106	0.0012109999523024655
258790010	202106	0.0004595316205172149
258910710	202106	0.0014683880001228192
259091351	202106	0.00022719819962256377
259976760	202106	0.00048086083953665255
260083156	202106	0.08442361011684842
260276701	202106	0.00021865278369666798
260617931	202106	0.0008808625424337198
260855020	202106	0.00006511116762378702
261247361	202106	0.0003415542452508548
261399778	202106	5.986990825943458e-6
261943819	202106	0.00006210472972602128
262200301	202106	0.00037303272364455853
262302035	202106	0.00006798065776809307
263226017	202106	0.006566945424579814
263451150	202106	0.0011488174594218618
263490160	202106	0.021407471582233096
263582637	202106	0.0003795741647104433
263705950	202106	0.00011241286283290709
263925900	202106	0.0007578232322361458
264409411	202106	0.0588715847698599
264506474	202106	0.00038139697000151763
264559488	202106	0.000034614335642012635
264637524	202106	0.0006306577919303511
264822034	202106	0.0001154729360907174
265138457	202106	0.00008593568179576203
265543129	202106	0.0004098766801402696
266274156	202106	0.000011631997379161304
266350655	202106	0.19620896203768154
266499648	202106	0.00019158058153721346
266804405	202106	0.018128921217880515
267160290	202106	0.0005158492217773977
267434279	202106	0.016336657172140254
267478036	202106	0.00018130758541776683
267886133	202106	0.00002714775870037273
267958627	202106	0.000191675997270761
335430888	202106	0.00221744717646998
335614663	202106	0.000021243093809434277
335658198	202106	0.00030942751857355197
336296313	202106	0.0005377352621200191
336316586	202106	0.41293774987547727
336482496	202106	0.001681579018049118
336614418	202106	0.00001311385533716572
336997434	202106	0.00016103123480198982
337123309	202106	0.00044898227882713706
337375710	202106	0.0004171665519446842
337771484	202106	0.0005582829490428721
338079965	202106	0.00030977323708319195
338402664	202106	0.0018105446259829203
338693570	202106	0.0010603292062317813
339013870	202106	0.0005751095860449603
339364716	202106	0.00011846201625250706
339476954	202106	0.038276561038333545
339500003	202106	0.00028317173111503877
340111781	202106	0.022079183324226672
340191200	202106	0.03768458228553053
340927035	202106	0.00041025163279475804
340989461	202106	0.0002083451530608782
341637490	202106	0.000026587359911461024
341652665	202106	0.00008595833780962967
341695611	202106	0.013899493867912262
342040198	202106	0.0012344520919764757
342212009	202106	0.0001224575128675149
342426493	202106	0.000699601998115806
342556297	202106	0.020261489721660086
342592616	202106	0.00009089868771550247
342662557	202106	0.00046974565065104545
342884180	202106	0.000456912246239264
343583550	202106	0.00826780689464198
344394722	202106	0.000023448901107357748
344461520	202106	0.0005076658162347421
344725295	202106	9.524876511128725e-6
344809600	202106	0.0008796131732655307
344814852	202106	0.00023162293149950753
345344520	202106	0.00001388722797541852
345438594	202106	0.0025676369365575627
345566434	202106	0.000024873125081134815
345858142	202106	0.00004346089166171815
346273899	202106	0.003359381553258615
