rank	feature	importance	is_canary	importance_pct	importance_cumsum_pct
1	rf_019_004	914420.9078220527	false	9.667523335613936	9.667523335613936
2	ctrx_quarter_normalizado	344546.2203834451	false	3.642642679384947	13.310166014998883
3	rf_007_006	232394.91950638773	false	2.45694656387202	15.767112578870902
4	rf_012_003	218607.55461469752	false	2.311182539135856	18.078295118006757
5	mcaja_ahorro	209445.5536827293	false	2.214319205136109	20.292614323142868
6	rf_015_006	189239.54683102918	false	2.0006954339740437	22.293309757116912
7	edad_x_mcaja_ahorro	165208.80010590807	false	1.7466354023736446	24.039945159490557
8	rf_013_005	159952.25955554622	false	1.6910617294616146	25.731006888952173
9	mcuentas_saldo	147033.77228523206	false	1.554483731213463	27.285490620165636
10	mtarjeta_visa_consumo	141224.87304052876	false	1.4930703618099195	28.778560981975556
11	rf_017_005	112688.35815261185	false	1.1913740409623241	29.96993502293788
12	cpayroll_trx	103040.69610368715	false	1.089376156624528	31.059311179562407
13	mcuenta_corriente	73225.76096545083	false	0.7741640057068164	31.833475185269222
14	cproductos_vs_promedio	71786.68225838944	false	0.7589496477855424	32.592424833054764
15	mpayroll_sobre_edad	66795.97957234748	false	0.706186489959966	33.29861132301473
16	mpayroll	64986.014905908494	false	0.6870510179910325	33.985662341005764
17	ctrx_quarter	64121.41621740255	false	0.6779102296236924	34.663572570629455
18	Visa_status	61338.347242198	false	0.6484868163659009	35.31205938699536
19	Visa_Finiciomora	60617.617851215124	false	0.6408670559837972	35.952926442979155
20	rf_001_001	60022.523375128	false	0.6345755443995206	36.58750198737867
21	ctarjeta_visa_transacciones	56135.9575300069	false	0.5934856418374718	37.18098762921615
22	cdescubierto_preacordado_delta2	51388.23195591341	false	0.5432913085867584	37.72427893780291
23	mactivos_margen	49075.94725674271	false	0.5188451633853564	38.243124101188265
24	mpasivos_margen	42959.43742233037	false	0.4541796455140169	38.69730374670228
25	ctarjeta_visa_transacciones_ratioavg6	41591.34846799238	false	0.43971581187009945	39.13701955857238
26	cdescubierto_preacordado_tend6	39297.39200580551	false	0.415463438111614	39.552482996684
27	cdescubierto_preacordado	38396.61264040852	false	0.4059401371232802	39.95842313380728
28	num_productos_activos	36585.02410850175	false	0.386787497177139	40.34521063098442
29	mcuentas_saldo_vs_promedio	33849.46058316511	false	0.35786632532835105	40.70307695631277
30	cproductos_ratioavg6	32880.27496461415	false	0.34761981357021643	41.05069676988299
31	mcuentas_saldo_zscore	31580.607283169287	false	0.33387934948914294	41.384576119372134
32	rf_018_003	30046.734016204362	false	0.31766279595738195	41.70223891532952
33	cdescubierto_preacordado_ratioavg6	25490.544542712993	false	0.26949343797390507	41.97173235330342
34	Visa_mpagospesos	25455.259493249956	false	0.26912039418612177	42.24085274748955
35	Visa_mpagominimo	25351.70178047942	false	0.26802555197918176	42.508878299468726
36	mactivos_margen_min6	24602.26477374456	false	0.26010228634821714	42.76898058581694
37	internet_avg6	23809.32419676097	false	0.25171908834151124	43.02069967415845
38	ratio_payroll_consumo	23582.697804112086	false	0.24932312831844336	43.270022802476895
39	mrentabilidad_annual_max6	23531.633329480665	false	0.24878325986629266	43.51880606234319
40	mcuenta_corriente_ratioavg6	23434.530945946768	false	0.2477566652743191	43.766562727617504
41	mactivos_margen_ratioavg6	22246.459501729485	false	0.235196029014696	44.0017587566322
42	ctarjeta_visa_transacciones_ratiomax6	21929.98115255322	false	0.23185012801909727	44.2336088846513
43	Visa_msaldototal	20356.331542283842	false	0.21521304743703393	44.44882193208833
44	ccaja_ahorro	19970.350026863627	false	0.2111323387879632	44.65995427087629
45	edad_x_mpayroll	19646.392768016864	false	0.20770736858785918	44.86766163946415
46	mcuentas_saldo_ratioavg6	18754.47314320613	false	0.19827773534939025	45.065939374813546
47	mcuenta_corriente_tend6	18718.032599351096	false	0.19789247533940194	45.26383185015295
48	mactivos_margen_lag1	18277.189638467687	false	0.1932317555601131	45.45706360571306
49	prop_saldo_caja_ahorro	17120.8680670648	false	0.18100678817432078	45.63807039388738
50	Master_fultimo_cierre_std6	17116.272001410212	false	0.1809581972337729	45.81902859112115
51	Master_fechaalta	17040.78357929021	false	0.18016011171738638	45.99918870283854
52	Master_fultimo_cierre_rango6	16980.90284887997	false	0.1795270352493806	46.17871573808792
53	edad_x_ctarjeta_visa	16390.50728474195	false	0.17328520192653846	46.352000940014456
54	cliente_edad	16055.696354007998	false	0.1697454835559268	46.521746423570384
55	Visa_msaldopesos	15873.380513380618	false	0.16781798755420563	46.68956441112459
56	cproductos	15510.21259711812	false	0.1639784708992592	46.85354288202385
57	edad_sobre_antiguedad	15506.509897052298	false	0.16393932487910054	47.017482206902955
58	mcuentas_saldo_vs_maximo	15178.005006015015	false	0.16046627579109318	47.17794848269405
59	Visa_fechaalta	15157.804941871458	false	0.16025271484796705	47.33820119754201
60	utilizacion_credito_visa	15153.774717270018	false	0.16021010614332248	47.49841130368534
61	mpayroll_ratioavg6	15138.886667858094	false	0.16005270536225946	47.6584640090476
62	mcaja_ahorro_dolares_ratioavg6	14734.96923371348	false	0.1557823729728187	47.814246382020414
63	mrentabilidad_annual_lag2	14642.739764110222	false	0.1548072962417491	47.96905367826216
64	Master_status	14559.56633326424	false	0.1539279625818028	48.12298164084397
65	mtarjeta_visa_consumo_ratioavg6	14467.494645856003	false	0.15295455396991037	48.27593619481388
66	ctrx_quarter_ratioavg6	14443.522683581801	false	0.1527011154245929	48.42863731023847
67	mrentabilidad	14438.694146622596	false	0.15265006672991555	48.58128737696839
68	ccomisiones_mantenimiento_ratioavg6	13997.358908657547	false	0.1479841424543891	48.72927151942278
69	Master_Finiciomora	13944.955999441609	false	0.14743012368320224	48.87670164310598
70	mactivos_margen_max6	13800.803875453545	false	0.14590610557446043	49.02260774868044
71	mactivos_margen_tend6	13291.116349434355	false	0.14051754106383715	49.16312528974428
72	cliente_edad_lag2	13273.626711456685	false	0.1403326355330972	49.30345792527738
73	ctrx_quarter_normalizado_ratioavg6	13235.489749550075	false	0.1399294404989201	49.443387365776296
74	mrentabilidad_annual_cv6	13181.394032637365	false	0.13935752487326364	49.58274489064956
75	Visa_delinquency	13144.07988028684	false	0.1389630288206126	49.72170791947017
76	mcuenta_corriente_avg6	12845.214989419701	false	0.13580334242024866	49.857511261890416
77	mcuenta_corriente_delta2	12669.63755907285	false	0.13394708684848125	49.991458348738895
78	mcuenta_corriente_ratiomax6	12528.308981462718	false	0.13245292009185133	50.123911268830746
79	Visa_Fvencimiento	12462.924310644765	false	0.13176165436781015	50.25567292319855
80	Visa_fultimo_cierre_avg6	12453.193690690661	false	0.13165877942841234	50.387331702626966
81	ratio_comisiones_saldo	12380.660624992914	false	0.13089193879819672	50.518223641425166
82	mcuenta_corriente_min6	12268.174493050343	false	0.12970270275144244	50.64792634417661
83	mcaja_ahorro_ratioavg6	12096.007810853396	false	0.12788250659941167	50.77580885077602
84	Master_Fvencimiento	12023.512766964428	false	0.12711606794679792	50.902924918722825
85	ctrx_quarter_ratiomax6	11972.436190293598	false	0.1265760715483728	51.029500990271195
86	mrentabilidad_annual	11897.214448687148	false	0.12578080545580508	51.155281795727
87	mrentabilidad_annual_avg6	11862.463898319818	false	0.12541341254765107	51.28069520827465
88	ctrx_quarter_tend6	11858.487346984397	false	0.12537137129235867	51.40606657956701
89	prop_saldo_cuenta_corriente	11846.449788827234	false	0.1252441067324687	51.53131068629948
90	mcuentas_saldo_ratiomax6	11603.490747408754	false	0.12267547320449533	51.65398615950397
91	kmes_tend6	11478.680614756779	false	0.12135594424402141	51.775342103747995
92	kmes_ratioavg6	11438.247710483856	false	0.1209284758405308	51.896270579588524
93	cdescubierto_preacordado_ratiomax6	11381.879802493424	false	0.12033253795107991	52.0166031175396
94	mrentabilidad_std6	11301.092200400639	false	0.11947842796542736	52.13608154550503
95	mpasivos_margen_ratioavg6	11289.414536571436	false	0.11935496831286631	52.2554365138179
96	mrentabilidad_max6	11287.982168595834	false	0.11933982490274647	52.37477633872064
97	mactivos_margen_avg6	11243.953537152698	false	0.11887434142760867	52.49365068014825
98	ctrx_quarter_delta1	11108.928377781229	false	0.11744681623876785	52.61109749638702
99	mrentabilidad_annual_min6	11060.317824787775	false	0.11693289135865917	52.728030387745676
100	mactivos_margen_ratiomax6	10977.780016697694	false	0.11606027768703853	52.84409066543272
101	mcuentas_saldo_tend6	10953.462333299009	false	0.11580318407761439	52.95989384951033
102	mttarjeta_visa_debitos_automaticos_ratioavg6	10943.550844933283	false	0.11569839694485456	53.07559224645519
103	mtransferencias_recibidas	10914.974998759539	false	0.11539628480223355	53.19098853125742
104	tiene_ctarjeta_visa	10876.388513626764	false	0.1149883372779923	53.30597686853541
105	mactivos_margen_lag2	10826.356415203813	false	0.11445938340686349	53.42043625194227
106	mcuentas_saldo_cv6	10815.154727735886	false	0.11434095591459148	53.53477720785686
107	mrentabilidad_rango6	10737.042750659983	false	0.11351513341347344	53.648292341270334
108	ctarjeta_visa	10680.754191765169	false	0.1129200344257001	53.76121237569603
109	cproductos_momentum	10623.632607675265	false	0.11231612845369902	53.87352850414973
110	mcomisiones_ratioavg6	10565.57506843773	false	0.11170232729212672	53.98523083144186
111	mrentabilidad_annual_cambio_tend	10443.772704684214	false	0.11041459733773988	54.0956454287796
112	chomebanking_transacciones_max6	10442.188555539151	false	0.11039784925302748	54.206043278032624
113	mpasivos_margen_max6	10353.168791089602	false	0.1094567064567668	54.31549998448939
114	ctrx_quarter_normalizado_ratiomax6	10346.849863363354	false	0.10938990091817183	54.424889885407566
115	Visa_fultimo_cierre_min6	10346.509368748331	false	0.1093863011102407	54.53427618651781
116	cliente_edad_lag1	10229.945966589561	false	0.10815395897894316	54.64243014549675
117	mrentabilidad_cv6	10151.078316919302	false	0.10732014728775134	54.749750292784505
118	chomebanking_transacciones_ratioavg6	10072.98824438055	false	0.10649455636775997	54.85624484915226
119	mcuentas_saldo_momentum	10051.304210707609	false	0.1062653064679051	54.962510155620166
120	mcaja_ahorro_ratiomax6	10038.519036940126	false	0.10613013789871587	55.06864029351888
121	cproductos_zscore	10035.22260382619	false	0.10609528705073037	55.17473558056961
