Feature	Gain
ctrx_quarter_normalizado	66394.17005801201
rf_009_005	33771.175606397854
mcuenta_corriente	10835.931122167534
mcaja_ahorro	9446.915023682233
ctarjeta_visa_zscore	8456.436369657516
mtarjeta_visa_consumo	6682.701372841817
edad_x_mcaja_ahorro	6573.24443913488
rf_008_014	5675.58458351437
cpayroll_trx	5420.600454733474
num_productos_activos	4008.517304521054
ctarjeta_visa_transacciones_ratioavg6	3922.4116368047326
cproductos_ratioavg6	3443.532185330987
mpayroll	3199.8877101251956
mcuentas_saldo	2744.961653044653
mactivos_margen	2500.88600550915
Visa_Finiciomora	2295.247859597206
ctarjeta_visa_transacciones	1813.692956583529
Visa_msaldototal	1585.1506316110026
cproductos	1503.375600526444
Visa_mpagominimo	1244.0798512080469
mrentabilidad_annual_max6	1202.3285090793852
Visa_mpagospesos	1185.4369398035342
cdescubierto_preacordado_tend6	1170.23031103611
mcuenta_corriente_ratioavg6	1151.7646716311574
Visa_status_ratioavg6	1149.3283824522546
ccaja_ahorro	1105.500844122842
ccomisiones_mantenimiento_ratioavg6	1073.9649325516075
edad_sobre_antiguedad	885.3405684262689
mpayroll_sobre_edad	876.7063060142
mactivos_margen_lag2	867.2645240093875
edad_x_ctarjeta_visa	864.771802842617
mactivos_margen_lag1	844.6980513254821
mcuenta_corriente_tend6	836.533701479435
Visa_delinquency	835.4499168395996
mpasivos_margen	821.7226497977972
cdescubierto_preacordado	803.9998099803925
cdescubierto_preacordado_delta2	799.3144428730011
mactivos_margen_ratioavg6	795.1665413379669
Master_Finiciomora	793.0517228841782
utilizacion_credito_visa	787.4102846184533
mcaja_ahorro_dolares_ratioavg6	771.3417824953794
mrentabilidad_annual_lag2	765.8282020234492
ctrx_quarter_vs_promedio	759.9794201850891
mcuenta_corriente_ratiomax6	734.7984360900946
mcuentas_saldo_vs_maximo	718.0398577932792
mactivos_margen_min6	706.2032127380371
ctarjeta_debito_transacciones_ratiomax6	700.5034642284736
cpayroll_trx_ratiomax6	699.6725767068565
mpagomiscuentas	683.469482786255
Master_Fvencimiento	682.6061800718307
prop_saldo_caja_ahorro	675.7637825041977
cproductos_delta1	647.1316717863083
mcaja_ahorro_ratioavg6	618.5410590171814
mcuentas_saldo_ratiomax6	607.6750217843802
Visa_Fvencimiento	602.6347477138042
mcuentas_saldo_zscore	598.14844840765
cdescubierto_preacordado_delta1	578.8566492795944
kmes_tend6	578.6988365650177
mcaja_ahorro_cv6	575.4412078366331
mcaja_ahorro_zscore	563.246188223362
edad_x_mpayroll	547.52002283504
ctarjeta_master_transacciones_ratiomax6	543.4653235223377
mcomisiones_mantenimiento_ratioavg6	530.3845484852791
mrentabilidad_annual	529.7565650641918
cliente_edad	521.5666195144515
mcuenta_corriente_lag2	516.9943046189583
mttarjeta_visa_debitos_automaticos_ratiomax6	501.6847407221794
mcaja_ahorro_avg3	500.05894032120705
cliente_antiguedad	499.01915523799835
