Feature	Gain
ctrx_quarter_normalizado	110456.400390625
rf_009_005	104258.697265625
mcaja_ahorro	62797.760498046875
edad_x_mcaja_ahorro	36206.6298828125
rf_018_004	28135.69921875
ctrx_quarter	25413.69921875
mtarjeta_visa_consumo	20657.2802734375
ctarjeta_visa_transacciones_ratioavg6	12398.900390625
ctarjeta_visa	10096.4296875
mcaja_ahorro_vs_promedio	8725.579833984375
edad_x_ctarjeta_visa	8429.8896484375
rf_007_009	7714.83984375
ctarjeta_visa_zscore	6253.56005859375
ctarjeta_visa_ratioavg6	6251.419921875
num_productos_activos	4997.6600341796875
mcuenta_corriente	4424.240234375
cdescubierto_preacordado_ratioavg6	4043.840087890625
mcuentas_saldo	3918.5400390625
prop_saldo_cuenta_corriente	3914.909912109375
mcaja_ahorro_min6	3794.8701171875
ctarjeta_visa_ratiomax6	3643.35009765625
cpayroll_trx	3211.93994140625
Visa_Finiciomora_ratio_avg3_avg6	2577.659912109375
Visa_Finiciomora_ratiomax6	2016.530029296875
cdescubierto_preacordado_ratiomax6	1896.5
active_quarter	0.0
cliente_vip	0.0
internet	0.0
cliente_edad	0.0
cliente_antiguedad	0.0
mrentabilidad	0.0
mrentabilidad_annual	0.0
mcomisiones	0.0
mactivos_margen	0.0
mpasivos_margen	0.0
cproductos	0.0
tcuentas	0.0
ccuenta_corriente	0.0
mcuenta_corriente_adicional	0.0
ccaja_ahorro	0.0
mcaja_ahorro_adicional	0.0
mcaja_ahorro_dolares	0.0
cdescubierto_preacordado	0.0
ctarjeta_debito	0.0
ctarjeta_debito_transacciones	0.0
mautoservicio	0.0
ctarjeta_visa_transacciones	0.0
ctarjeta_master	0.0
ctarjeta_master_transacciones	0.0
mtarjeta_master_consumo	0.0
cprestamos_prendarios	0.0
mprestamos_prendarios	0.0
cprestamos_hipotecarios	0.0
mprestamos_hipotecarios	0.0
cplazo_fijo	0.0
mplazo_fijo_dolares	0.0
mplazo_fijo_pesos	0.0
cinversion1	0.0
minversion1_pesos	0.0
minversion1_dolares	0.0
cinversion2	0.0
minversion2	0.0
cseguro_vida	0.0
cseguro_auto	0.0
cseguro_vivienda	0.0
cseguro_accidentes_personales	0.0
ccaja_seguridad	0.0
mpayroll	0.0
mpayroll2	0.0
cpayroll2_trx	0.0
ccuenta_debitos_automaticos	0.0
mcuenta_debitos_automaticos	0.0
ctarjeta_visa_debitos_automaticos	0.0
mttarjeta_visa_debitos_automaticos	0.0
ctarjeta_master_debitos_automaticos	0.0
mttarjeta_master_debitos_automaticos	0.0
cpagodeservicios	0.0
mpagodeservicios	0.0
cpagomiscuentas	0.0
mpagomiscuentas	0.0
ccajeros_propios_descuentos	0.0
mcajeros_propios_descuentos	0.0
ctarjeta_visa_descuentos	0.0
mtarjeta_visa_descuentos	0.0
ctarjeta_master_descuentos	0.0
mtarjeta_master_descuentos	0.0
ccomisiones_mantenimiento	0.0
mcomisiones_mantenimiento	0.0
ccomisiones_otras	0.0
mcomisiones_otras	0.0
cforex	0.0
cforex_buy	0.0
mforex_buy	0.0
cforex_sell	0.0
mforex_sell	0.0
ctransferencias_recibidas	0.0
mtransferencias_recibidas	0.0
ctransferencias_emitidas	0.0
mtransferencias_emitidas	0.0
cextraccion_autoservicio	0.0
mextraccion_autoservicio	0.0
ccheques_depositados	0.0
mcheques_depositados	0.0
ccheques_emitidos	0.0
mcheques_emitidos	0.0
ccheques_depositados_rechazados	0.0
mcheques_depositados_rechazados	0.0
ccheques_emitidos_rechazados	0.0
mcheques_emitidos_rechazados	0.0
tcallcenter	0.0
ccallcenter_transacciones	0.0
thomebanking	0.0
chomebanking_transacciones	0.0
ccajas_transacciones	0.0
ccajas_consultas	0.0
ccajas_depositos	0.0
ccajas_extracciones	0.0
ccajas_otras	0.0
catm_trx	0.0
matm	0.0
catm_trx_other	0.0
matm_other	0.0
tmobile_app	0.0
cmobile_app_trx	0.0
Master_delinquency	0.0
Master_status	0.0
Master_mfinanciacion_limite	0.0
Master_Fvencimiento	0.0
Master_Finiciomora	0.0
Master_msaldototal	0.0
Master_msaldopesos	0.0
Master_msaldodolares	0.0
Master_mconsumospesos	0.0
Master_mconsumosdolares	0.0
Master_mlimitecompra	0.0
Master_madelantopesos	0.0
Master_madelantodolares	0.0
Master_fultimo_cierre	0.0
Master_mpagado	0.0
Master_mpagospesos	0.0
Master_mpagosdolares	0.0
Master_fechaalta	0.0
Master_mconsumototal	0.0
Master_cconsumos	0.0
Master_cadelantosefectivo	0.0
Master_mpagominimo	0.0
Visa_delinquency	0.0
Visa_status	0.0
Visa_mfinanciacion_limite	0.0
Visa_Fvencimiento	0.0
Visa_Finiciomora	0.0
Visa_msaldototal	0.0
Visa_msaldopesos	0.0
Visa_msaldodolares	0.0
Visa_mconsumospesos	0.0
Visa_mconsumosdolares	0.0
Visa_mlimitecompra	0.0
Visa_madelantopesos	0.0
Visa_madelantodolares	0.0
Visa_fultimo_cierre	0.0
Visa_mpagado	0.0
Visa_mpagospesos	0.0
Visa_mpagosdolares	0.0
Visa_fechaalta	0.0
Visa_mconsumototal	0.0
Visa_cconsumos	0.0
Visa_cadelantosefectivo	0.0
Visa_mpagominimo	0.0
kmes	0.0
mpayroll_sobre_edad	0.0
active_quarter_lag1	0.0
cliente_vip_lag1	0.0
internet_lag1	0.0
cliente_edad_lag1	0.0
cliente_antiguedad_lag1	0.0
mrentabilidad_lag1	0.0
mrentabilidad_annual_lag1	0.0
mcomisiones_lag1	0.0
mactivos_margen_lag1	0.0
mpasivos_margen_lag1	0.0
cproductos_lag1	0.0
tcuentas_lag1	0.0
ccuenta_corriente_lag1	0.0
mcuenta_corriente_adicional_lag1	0.0
mcuenta_corriente_lag1	0.0
ccaja_ahorro_lag1	0.0
mcaja_ahorro_lag1	0.0
mcaja_ahorro_adicional_lag1	0.0
mcaja_ahorro_dolares_lag1	0.0
cdescubierto_preacordado_lag1	0.0
mcuentas_saldo_lag1	0.0
ctarjeta_debito_lag1	0.0
ctarjeta_debito_transacciones_lag1	0.0
mautoservicio_lag1	0.0
ctarjeta_visa_lag1	0.0
ctarjeta_visa_transacciones_lag1	0.0
mtarjeta_visa_consumo_lag1	0.0
ctarjeta_master_lag1	0.0
ctarjeta_master_transacciones_lag1	0.0
mtarjeta_master_consumo_lag1	0.0
cprestamos_prendarios_lag1	0.0
mprestamos_prendarios_lag1	0.0
cprestamos_hipotecarios_lag1	0.0
mprestamos_hipotecarios_lag1	0.0
cplazo_fijo_lag1	0.0
mplazo_fijo_dolares_lag1	0.0
mplazo_fijo_pesos_lag1	0.0
cinversion1_lag1	0.0
minversion1_pesos_lag1	0.0
minversion1_dolares_lag1	0.0
cinversion2_lag1	0.0
minversion2_lag1	0.0
cseguro_vida_lag1	0.0
cseguro_auto_lag1	0.0
cseguro_vivienda_lag1	0.0
cseguro_accidentes_personales_lag1	0.0
ccaja_seguridad_lag1	0.0
cpayroll_trx_lag1	0.0
mpayroll_lag1	0.0
mpayroll2_lag1	0.0
cpayroll2_trx_lag1	0.0
ccuenta_debitos_automaticos_lag1	0.0
mcuenta_debitos_automaticos_lag1	0.0
ctarjeta_visa_debitos_automaticos_lag1	0.0
mttarjeta_visa_debitos_automaticos_lag1	0.0
ctarjeta_master_debitos_automaticos_lag1	0.0
mttarjeta_master_debitos_automaticos_lag1	0.0
cpagodeservicios_lag1	0.0
mpagodeservicios_lag1	0.0
cpagomiscuentas_lag1	0.0
mpagomiscuentas_lag1	0.0
ccajeros_propios_descuentos_lag1	0.0
mcajeros_propios_descuentos_lag1	0.0
ctarjeta_visa_descuentos_lag1	0.0
mtarjeta_visa_descuentos_lag1	0.0
ctarjeta_master_descuentos_lag1	0.0
mtarjeta_master_descuentos_lag1	0.0
ccomisiones_mantenimiento_lag1	0.0
mcomisiones_mantenimiento_lag1	0.0
ccomisiones_otras_lag1	0.0
mcomisiones_otras_lag1	0.0
cforex_lag1	0.0
cforex_buy_lag1	0.0
mforex_buy_lag1	0.0
cforex_sell_lag1	0.0
mforex_sell_lag1	0.0
ctransferencias_recibidas_lag1	0.0
mtransferencias_recibidas_lag1	0.0
ctransferencias_emitidas_lag1	0.0
mtransferencias_emitidas_lag1	0.0
cextraccion_autoservicio_lag1	0.0
mextraccion_autoservicio_lag1	0.0
ccheques_depositados_lag1	0.0
mcheques_depositados_lag1	0.0
ccheques_emitidos_lag1	0.0
mcheques_emitidos_lag1	0.0
ccheques_depositados_rechazados_lag1	0.0
mcheques_depositados_rechazados_lag1	0.0
ccheques_emitidos_rechazados_lag1	0.0
mcheques_emitidos_rechazados_lag1	0.0
tcallcenter_lag1	0.0
ccallcenter_transacciones_lag1	0.0
thomebanking_lag1	0.0
chomebanking_transacciones_lag1	0.0
ccajas_transacciones_lag1	0.0
ccajas_consultas_lag1	0.0
ccajas_depositos_lag1	0.0
ccajas_extracciones_lag1	0.0
ccajas_otras_lag1	0.0
catm_trx_lag1	0.0
matm_lag1	0.0
catm_trx_other_lag1	0.0
matm_other_lag1	0.0
ctrx_quarter_lag1	0.0
tmobile_app_lag1	0.0
cmobile_app_trx_lag1	0.0
Master_delinquency_lag1	0.0
Master_status_lag1	0.0
Master_mfinanciacion_limite_lag1	0.0
Master_Fvencimiento_lag1	0.0
Master_Finiciomora_lag1	0.0
Master_msaldototal_lag1	0.0
Master_msaldopesos_lag1	0.0
Master_msaldodolares_lag1	0.0
Master_mconsumospesos_lag1	0.0
Master_mconsumosdolares_lag1	0.0
Master_mlimitecompra_lag1	0.0
Master_madelantopesos_lag1	0.0
Master_madelantodolares_lag1	0.0
Master_fultimo_cierre_lag1	0.0
Master_mpagado_lag1	0.0
Master_mpagospesos_lag1	0.0
Master_mpagosdolares_lag1	0.0
Master_fechaalta_lag1	0.0
Master_mconsumototal_lag1	0.0
Master_cconsumos_lag1	0.0
Master_cadelantosefectivo_lag1	0.0
Master_mpagominimo_lag1	0.0
Visa_delinquency_lag1	0.0
Visa_status_lag1	0.0
Visa_mfinanciacion_limite_lag1	0.0
Visa_Fvencimiento_lag1	0.0
Visa_Finiciomora_lag1	0.0
Visa_msaldototal_lag1	0.0
Visa_msaldopesos_lag1	0.0
Visa_msaldodolares_lag1	0.0
Visa_mconsumospesos_lag1	0.0
Visa_mconsumosdolares_lag1	0.0
Visa_mlimitecompra_lag1	0.0
Visa_madelantopesos_lag1	0.0
Visa_madelantodolares_lag1	0.0
Visa_fultimo_cierre_lag1	0.0
Visa_mpagado_lag1	0.0
Visa_mpagospesos_lag1	0.0
Visa_mpagosdolares_lag1	0.0
Visa_fechaalta_lag1	0.0
Visa_mconsumototal_lag1	0.0
Visa_cconsumos_lag1	0.0
Visa_cadelantosefectivo_lag1	0.0
Visa_mpagominimo_lag1	0.0
kmes_lag1	0.0
ctrx_quarter_normalizado_lag1	0.0
mpayroll_sobre_edad_lag1	0.0
active_quarter_lag2	0.0
cliente_vip_lag2	0.0
internet_lag2	0.0
cliente_edad_lag2	0.0
cliente_antiguedad_lag2	0.0
mrentabilidad_lag2	0.0
mrentabilidad_annual_lag2	0.0
mcomisiones_lag2	0.0
mactivos_margen_lag2	0.0
mpasivos_margen_lag2	0.0
cproductos_lag2	0.0
tcuentas_lag2	0.0
ccuenta_corriente_lag2	0.0
mcuenta_corriente_adicional_lag2	0.0
mcuenta_corriente_lag2	0.0
ccaja_ahorro_lag2	0.0
mcaja_ahorro_lag2	0.0
mcaja_ahorro_adicional_lag2	0.0
mcaja_ahorro_dolares_lag2	0.0
cdescubierto_preacordado_lag2	0.0
mcuentas_saldo_lag2	0.0
ctarjeta_debito_lag2	0.0
ctarjeta_debito_transacciones_lag2	0.0
mautoservicio_lag2	0.0
ctarjeta_visa_lag2	0.0
ctarjeta_visa_transacciones_lag2	0.0
mtarjeta_visa_consumo_lag2	0.0
ctarjeta_master_lag2	0.0
ctarjeta_master_transacciones_lag2	0.0
mtarjeta_master_consumo_lag2	0.0
cprestamos_prendarios_lag2	0.0
mprestamos_prendarios_lag2	0.0
cprestamos_hipotecarios_lag2	0.0
mprestamos_hipotecarios_lag2	0.0
cplazo_fijo_lag2	0.0
mplazo_fijo_dolares_lag2	0.0
mplazo_fijo_pesos_lag2	0.0
cinversion1_lag2	0.0
minversion1_pesos_lag2	0.0
minversion1_dolares_lag2	0.0
cinversion2_lag2	0.0
minversion2_lag2	0.0
cseguro_vida_lag2	0.0
cseguro_auto_lag2	0.0
cseguro_vivienda_lag2	0.0
cseguro_accidentes_personales_lag2	0.0
ccaja_seguridad_lag2	0.0
cpayroll_trx_lag2	0.0
mpayroll_lag2	0.0
mpayroll2_lag2	0.0
cpayroll2_trx_lag2	0.0
ccuenta_debitos_automaticos_lag2	0.0
mcuenta_debitos_automaticos_lag2	0.0
ctarjeta_visa_debitos_automaticos_lag2	0.0
mttarjeta_visa_debitos_automaticos_lag2	0.0
ctarjeta_master_debitos_automaticos_lag2	0.0
mttarjeta_master_debitos_automaticos_lag2	0.0
cpagodeservicios_lag2	0.0
mpagodeservicios_lag2	0.0
cpagomiscuentas_lag2	0.0
mpagomiscuentas_lag2	0.0
ccajeros_propios_descuentos_lag2	0.0
mcajeros_propios_descuentos_lag2	0.0
ctarjeta_visa_descuentos_lag2	0.0
mtarjeta_visa_descuentos_lag2	0.0
ctarjeta_master_descuentos_lag2	0.0
mtarjeta_master_descuentos_lag2	0.0
ccomisiones_mantenimiento_lag2	0.0
mcomisiones_mantenimiento_lag2	0.0
ccomisiones_otras_lag2	0.0
mcomisiones_otras_lag2	0.0
cforex_lag2	0.0
cforex_buy_lag2	0.0
mforex_buy_lag2	0.0
cforex_sell_lag2	0.0
mforex_sell_lag2	0.0
ctransferencias_recibidas_lag2	0.0
mtransferencias_recibidas_lag2	0.0
ctransferencias_emitidas_lag2	0.0
mtransferencias_emitidas_lag2	0.0
cextraccion_autoservicio_lag2	0.0
mextraccion_autoservicio_lag2	0.0
ccheques_depositados_lag2	0.0
mcheques_depositados_lag2	0.0
ccheques_emitidos_lag2	0.0
mcheques_emitidos_lag2	0.0
ccheques_depositados_rechazados_lag2	0.0
mcheques_depositados_rechazados_lag2	0.0
ccheques_emitidos_rechazados_lag2	0.0
mcheques_emitidos_rechazados_lag2	0.0
tcallcenter_lag2	0.0
ccallcenter_transacciones_lag2	0.0
thomebanking_lag2	0.0
chomebanking_transacciones_lag2	0.0
ccajas_transacciones_lag2	0.0
ccajas_consultas_lag2	0.0
ccajas_depositos_lag2	0.0
ccajas_extracciones_lag2	0.0
ccajas_otras_lag2	0.0
catm_trx_lag2	0.0
matm_lag2	0.0
catm_trx_other_lag2	0.0
matm_other_lag2	0.0
ctrx_quarter_lag2	0.0
tmobile_app_lag2	0.0
cmobile_app_trx_lag2	0.0
Master_delinquency_lag2	0.0
Master_status_lag2	0.0
Master_mfinanciacion_limite_lag2	0.0
Master_Fvencimiento_lag2	0.0
Master_Finiciomora_lag2	0.0
Master_msaldototal_lag2	0.0
Master_msaldopesos_lag2	0.0
Master_msaldodolares_lag2	0.0
Master_mconsumospesos_lag2	0.0
Master_mconsumosdolares_lag2	0.0
Master_mlimitecompra_lag2	0.0
Master_madelantopesos_lag2	0.0
Master_madelantodolares_lag2	0.0
Master_fultimo_cierre_lag2	0.0
Master_mpagado_lag2	0.0
Master_mpagospesos_lag2	0.0
Master_mpagosdolares_lag2	0.0
Master_fechaalta_lag2	0.0
Master_mconsumototal_lag2	0.0
Master_cconsumos_lag2	0.0
Master_cadelantosefectivo_lag2	0.0
Master_mpagominimo_lag2	0.0
Visa_delinquency_lag2	0.0
Visa_status_lag2	0.0
Visa_mfinanciacion_limite_lag2	0.0
Visa_Fvencimiento_lag2	0.0
Visa_Finiciomora_lag2	0.0
Visa_msaldototal_lag2	0.0
Visa_msaldopesos_lag2	0.0
Visa_msaldodolares_lag2	0.0
Visa_mconsumospesos_lag2	0.0
Visa_mconsumosdolares_lag2	0.0
Visa_mlimitecompra_lag2	0.0
Visa_madelantopesos_lag2	0.0
Visa_madelantodolares_lag2	0.0
Visa_fultimo_cierre_lag2	0.0
Visa_mpagado_lag2	0.0
Visa_mpagospesos_lag2	0.0
Visa_mpagosdolares_lag2	0.0
Visa_fechaalta_lag2	0.0
Visa_mconsumototal_lag2	0.0
Visa_cconsumos_lag2	0.0
Visa_cadelantosefectivo_lag2	0.0
Visa_mpagominimo_lag2	0.0
kmes_lag2	0.0
ctrx_quarter_normalizado_lag2	0.0
mpayroll_sobre_edad_lag2	0.0
active_quarter_delta1	0.0
active_quarter_delta2	0.0
cliente_vip_delta1	0.0
cliente_vip_delta2	0.0
internet_delta1	0.0
internet_delta2	0.0
cliente_edad_delta1	0.0
cliente_edad_delta2	0.0
cliente_antiguedad_delta1	0.0
cliente_antiguedad_delta2	0.0
mrentabilidad_delta1	0.0
mrentabilidad_delta2	0.0
mrentabilidad_annual_delta1	0.0
mrentabilidad_annual_delta2	0.0
mcomisiones_delta1	0.0
mcomisiones_delta2	0.0
mactivos_margen_delta1	0.0
mactivos_margen_delta2	0.0
mpasivos_margen_delta1	0.0
mpasivos_margen_delta2	0.0
cproductos_delta1	0.0
cproductos_delta2	0.0
tcuentas_delta1	0.0
tcuentas_delta2	0.0
ccuenta_corriente_delta1	0.0
ccuenta_corriente_delta2	0.0
mcuenta_corriente_adicional_delta1	0.0
mcuenta_corriente_adicional_delta2	0.0
mcuenta_corriente_delta1	0.0
mcuenta_corriente_delta2	0.0
ccaja_ahorro_delta1	0.0
ccaja_ahorro_delta2	0.0
mcaja_ahorro_delta1	0.0
mcaja_ahorro_delta2	0.0
mcaja_ahorro_adicional_delta1	0.0
mcaja_ahorro_adicional_delta2	0.0
mcaja_ahorro_dolares_delta1	0.0
mcaja_ahorro_dolares_delta2	0.0
cdescubierto_preacordado_delta1	0.0
cdescubierto_preacordado_delta2	0.0
mcuentas_saldo_delta1	0.0
mcuentas_saldo_delta2	0.0
ctarjeta_debito_delta1	0.0
ctarjeta_debito_delta2	0.0
ctarjeta_debito_transacciones_delta1	0.0
ctarjeta_debito_transacciones_delta2	0.0
mautoservicio_delta1	0.0
mautoservicio_delta2	0.0
ctarjeta_visa_delta1	0.0
ctarjeta_visa_delta2	0.0
ctarjeta_visa_transacciones_delta1	0.0
ctarjeta_visa_transacciones_delta2	0.0
mtarjeta_visa_consumo_delta1	0.0
mtarjeta_visa_consumo_delta2	0.0
ctarjeta_master_delta1	0.0
ctarjeta_master_delta2	0.0
ctarjeta_master_transacciones_delta1	0.0
ctarjeta_master_transacciones_delta2	0.0
mtarjeta_master_consumo_delta1	0.0
mtarjeta_master_consumo_delta2	0.0
cprestamos_prendarios_delta1	0.0
cprestamos_prendarios_delta2	0.0
mprestamos_prendarios_delta1	0.0
mprestamos_prendarios_delta2	0.0
cprestamos_hipotecarios_delta1	0.0
cprestamos_hipotecarios_delta2	0.0
mprestamos_hipotecarios_delta1	0.0
mprestamos_hipotecarios_delta2	0.0
cplazo_fijo_delta1	0.0
cplazo_fijo_delta2	0.0
mplazo_fijo_dolares_delta1	0.0
mplazo_fijo_dolares_delta2	0.0
mplazo_fijo_pesos_delta1	0.0
mplazo_fijo_pesos_delta2	0.0
cinversion1_delta1	0.0
cinversion1_delta2	0.0
minversion1_pesos_delta1	0.0
minversion1_pesos_delta2	0.0
minversion1_dolares_delta1	0.0
minversion1_dolares_delta2	0.0
cinversion2_delta1	0.0
cinversion2_delta2	0.0
minversion2_delta1	0.0
minversion2_delta2	0.0
cseguro_vida_delta1	0.0
cseguro_vida_delta2	0.0
cseguro_auto_delta1	0.0
cseguro_auto_delta2	0.0
cseguro_vivienda_delta1	0.0
cseguro_vivienda_delta2	0.0
