Feature	Gain
rf_009_005	2630695.1069335938
ctrx_quarter_normalizado	1218193.7343063354
mcaja_ahorro	657267.8125610352
edad_x_mcaja_ahorro	460407.1773376465
rf_008_014	349203.8200683594
ctrx_quarter	315437.25258636475
mtarjeta_visa_consumo	275869.6207962036
cpayroll_trx	222997.4719467163
mcuenta_corriente	181849.75268554688
num_productos_activos	135649.23011016846
ctarjeta_visa_transacciones_ratioavg6	132737.32764434814
cproductos_ratioavg6	104530.8321609497
cdescubierto_preacordado	85463.3710861206
rf_016_003	81229.29876708984
ctarjeta_visa_ratioavg6	79500.126953125
ctarjeta_visa_transacciones	77868.6418838501
mcuentas_saldo	63397.534271240234
mpayroll	62739.49221038818
Visa_mpagospesos	51819.27787780762
Visa_delinquency	48295.33615112305
Visa_Finiciomora	47435.109214782715
mpayroll_sobre_edad	43312.154067993164
ctarjeta_visa_ratiomax6	39028.030029296875
cdescubierto_preacordado_ratioavg6	35416.27942657471
tiene_ctarjeta_visa	34502.508728027344
cdescubierto_preacordado_tend6	31166.83609008789
mpasivos_margen	30451.858909606934
Visa_msaldototal	29141.279426574707
mactivos_margen	29097.181915283203
ctarjeta_visa_transacciones_ratiomax6	28463.424118041992
ccomisiones_mantenimiento_ratioavg6	28100.38516998291
ctarjeta_visa	27942.6392288208
ccaja_ahorro	26592.380615234375
Visa_mpagominimo	24568.05442047119
cproductos	21087.65991973877
rf_007_009	19537.599609375
Visa_Finiciomora_delta1	18036.65153503418
rf_003_012	17951.651763916016
edad_x_mpayroll	16601.255989074707
Master_Finiciomora	16546.54843902588
mcuenta_corriente_tend6	15908.256980895996
rf_004_001	15732.215454101562
cproductos_ratiomax6	14099.540069580078
ctarjeta_visa_zscore	13380.598937988281
Visa_msaldopesos	13047.709007263184
Visa_status	12905.678970336914
ctrx_quarter_vs_promedio	12498.957038879395
Master_fechaalta	11707.249282836914
mpayroll_lag2	11577.49275970459
ratio_payroll_consumo	11427.786071777344
rf_014_014	10935.891952514648
ctarjeta_visa_transacciones_tend6	10650.90397644043
mrentabilidad_annual_max6	10510.228996276855
cproductos_delta1	10178.319046020508
cdescubierto_preacordado_ratiomax6	9990.228034973145
ctrx_quarter_vs_maximo	9745.083938598633
ctrx_quarter_normalizado_delta1	9596.068893432617
mcomisiones_otras_avg6	9389.264930725098
catm_trx_other_cv6	9275.949264526367
Visa_Finiciomora_avg3	9162.026000976562
cdescubierto_preacordado_delta2	9106.362098693848
ccomisiones_mantenimiento_tend6	8945.673347473145
mcaja_ahorro_vs_maximo	8711.409912109375
cproductos_delta2	8450.75479888916
ctrx_quarter_delta1	7204.328018188477
rf_015_013	7036.5880126953125
ctarjeta_visa_cambio_tend	7033.733047485352
