Feature	Gain
ctrx_quarter_normalizado	71488.23325634003
rf_009_005	52140.67975330353
mcaja_ahorro	11927.401459693909
mcuenta_corriente	11037.447394371033
edad_x_mcaja_ahorro	10256.131095409393
mtarjeta_visa_consumo	10101.67072725296
ctarjeta_visa_zscore	8929.932485103607
cpayroll_trx	6289.488956451416
num_productos_activos	4545.078593254089
rf_008_014	4354.6600341796875
mpayroll	4183.601265907288
ctarjeta_visa_transacciones_ratioavg6	3533.6632561683655
cproductos_ratioavg6	3325.03626203537
mcuentas_saldo	2916.742223739624
mactivos_margen	2243.6547479629517
Visa_Finiciomora	1929.4849696159363
cdescubierto_preacordado_tend6	1770.0879793167114
Visa_Finiciomora_delta1	1619.5588674545288
ctarjeta_visa_transacciones	1553.9426913261414
Visa_mpagominimo	1515.9784512519836
ccomisiones_mantenimiento_ratioavg6	1423.5390281677246
cdescubierto_preacordado	1390.1017360687256
Visa_msaldototal	1341.827136516571
ctarjeta_master	1268.439655303955
ccaja_ahorro	1209.3900709152222
Visa_mpagospesos	1184.3011980056763
cproductos	1108.5657348632812
mactivos_margen_lag2	1087.9603638648987
mrentabilidad_annual_max6	987.7129907608032
mcuenta_corriente_tend6	956.8819360733032
mpayroll_vs_promedio	874.454402923584
cdescubierto_preacordado_ratioavg6	872.2464179992676
mactivos_margen_lag1	848.9828310012817
cpayroll_trx_ratiomax6	815.631411075592
mcuenta_corriente_ratioavg6	800.1467456817627
utilizacion_credito_visa	717.557140827179
Master_Finiciomora	714.2700777053833
mpayroll_ratioavg6	713.812066078186
edad_x_mpayroll	707.1428465843201
Visa_delinquency	685.8531980514526
tiene_ctarjeta_visa	684.0238952636719
cdescubierto_preacordado_delta1	678.9853820800781
mactivos_margen_ratioavg6	650.5548605918884
ctrx_quarter	635.68128490448
mactivos_margen_min6	613.2825398445129
mcaja_ahorro_dolares_ratioavg6	602.0559191703796
mcuentas_saldo_ratiomax6	601.4803667068481
mtransferencias_recibidas	593.5101733207703
cliente_edad	581.6119198799133
Visa_fechaalta	581.3760571479797
edad_x_ctarjeta_visa	576.8160395622253
kmes_tend6	576.2281894683838
cdescubierto_preacordado_delta2	574.1557950973511
mcomisiones_mantenimiento_ratioavg6	571.2047748565674
mcaja_ahorro_zscore	569.7361402511597
prop_saldo_caja_ahorro	557.626407623291
ratio_payroll_consumo	546.0687675476074
mcuenta_corriente_delta2	514.3284606933594
mcuentas_saldo_vs_maximo	514.0509834289551
mcuenta_debitos_automaticos	511.6246237754822
edad_sobre_antiguedad	511.50784635543823
mcaja_ahorro_ratioavg6	505.5230026245117
mpagomiscuentas	504.9174528121948
mcuenta_corriente_lag1	503.7357611656189
Visa_status	497.5661196708679
cproductos_delta1	486.1068844795227
Master_fechaalta	482.1024966239929
cproductos_ratiomax6	475.00362634658813
mttarjeta_visa_debitos_automaticos_ratioavg6	472.98060178756714
mttarjeta_visa_debitos_automaticos_tend6	469.25716829299927
ctarjeta_visa_transacciones_tend6	467.84343910217285
Visa_status_ratiomax6	464.8139953613281
mactivos_margen_ratiomax6	462.72824811935425
mcuentas_saldo_zscore	459.6320433616638
mrentabilidad_annual_lag2	453.3055715560913
Visa_mpagominimo_max6	444.333110332489
mpasivos_margen	443.64311933517456
prop_saldo_cuenta_corriente	437.47051191329956
chomebanking_transacciones_avg6	431.04761838912964
mcomisiones_mantenimiento_tend6	430.96626710891724
ctarjeta_visa_transacciones_ratiomax6	424.23440742492676
internet_tend6	423.04761934280396
internet_avg6	407.9769163131714
mcaja_ahorro_avg3	404.9966115951538
ctrx_quarter_delta1	402.1139192581177
cproductos_tend6	401.29688930511475
catm_trx_other_cv6	400.1854085922241
ccaja_ahorro_ratioavg6	396.1764659881592
Visa_msaldopesos	394.84603548049927
ctrx_quarter_normalizado_ratioavg6	393.05337285995483
