Feature	Gain
ctrx_quarter_normalizado	76325.22535267833
rf_009_005	68716.33899806067
edad_x_mcaja_ahorro	14487.093381928396
mcaja_ahorro	13191.35185158893
mcuenta_corriente	12448.468341983971
mtarjeta_visa_consumo	11903.614676659578
ctarjeta_visa_zscore	9245.824607027113
cpayroll_trx	7343.1717983399285
rf_008_014	7161.2521997450385
num_productos_activos	5338.064408540726
mpayroll	4561.788698744145
ctarjeta_visa_transacciones_ratioavg6	4357.260677461163
mcuentas_saldo	3979.7383478385163
cproductos_ratioavg6	3804.1925289187348
mactivos_margen	3522.5128451150376
ctarjeta_visa_transacciones	3033.1905240667984
cdescubierto_preacordado_tend6	2481.271950665745
Visa_Finiciomora	2429.434120497899
Visa_mpagospesos	2231.979180797818
cdescubierto_preacordado	2207.6846818695776
Visa_mpagominimo	1894.420024270541
Visa_Finiciomora_delta1	1821.8862929074094
ccomisiones_mantenimiento_ratioavg6	1812.0853540501557
cproductos	1690.9016690199496
mrentabilidad_annual_max6	1666.5735752192559
mcuenta_corriente_ratioavg6	1626.0205757222138
Visa_msaldototal	1599.92390405084
ctrx_quarter	1509.2067519690609
ccaja_ahorro	1495.6245990559692
mactivos_margen_lag2	1441.857670985395
edad_x_mpayroll	1423.9332462708699
mcuenta_corriente_tend6	1393.345298543456
cliente_edad	1389.529280042625
mpayroll_sobre_edad	1355.9645044447388
edad_x_ctarjeta_visa	1346.2797035609838
prop_saldo_caja_ahorro	1322.6141464090906
ctarjeta_master	1297.5706350693945
Visa_fechaalta	1265.4831712162122
edad_sobre_antiguedad	1219.0486831445014
mactivos_margen_lag1	1205.4932421477279
mactivos_margen_min6	1187.5906847305596
Visa_Fvencimiento	1156.44015421113
mpasivos_margen	1135.28292710823
utilizacion_credito_visa	1105.4986706285272
mactivos_margen_ratioavg6	1100.7175197878387
Master_fechaalta	1099.8771425668383
mrentabilidad_annual_lag2	1050.6555099933175
mrentabilidad_annual	1049.6761412727647
mcuentas_saldo_ratiomax6	1014.4187388630817
Master_Fvencimiento	992.7909829635173
mpayroll_vs_promedio	984.1727911644848
cdescubierto_preacordado_ratioavg6	981.6802650885656
mcomisiones_mantenimiento_ratioavg6	951.8755674852291
cliente_antiguedad	943.3371897020843
mcaja_ahorro_dolares_ratioavg6	930.6914476655656
ctrx_quarter_normalizado_ratioavg6	915.7924758242443
mcuentas_saldo_zscore	908.8210132485256
mcuentas_saldo_vs_maximo	903.9630068887491
mcuenta_corriente_min6	885.9458345767343
mcaja_ahorro_cv6	876.4996959064156
mcuenta_corriente_lag1	862.999894112465
mcuenta_corriente_delta2	855.0548037907574
ctrx_quarter_cv6	852.5568563438719
prop_saldo_cuenta_corriente	849.1428033401025
mcuenta_debitos_automaticos	841.150252312189
mcuenta_corriente_ratiomax6	836.3799754377687
cliente_edad_vs_promedio	834.9764090806711
ratio_comisiones_saldo	824.2349383110413
cproductos_delta1	801.3136617159471
cpayroll_trx_ratiomax6	791.9033339002635
mcaja_ahorro_ratioavg6	789.0233713011257
ratio_payroll_consumo	772.9225732816849
cdescubierto_preacordado_delta1	771.1579059049254
Visa_mfinanciacion_limite	769.3669443876715
mtransferencias_recibidas	759.1898659556173
Master_mfinanciacion_limite	757.8954797186889
tiene_ctarjeta_visa	757.7569264397025
mcaja_ahorro_zscore	754.4297077017836
Master_Finiciomora	751.7670343167847
mrentabilidad	748.3222273064312
mcomisiones_mantenimiento_ratiomax6	738.78556689783
