Feature	Gain
rf_009_005	129954.4214823693
ctrx_quarter	54426.189890787005
ctrx_quarter_normalizado	49860.207098439336
edad_x_mcaja_ahorro	25523.657151937485
mcaja_ahorro	23896.78822977841
mcuenta_corriente	14904.815925851464
mtarjeta_visa_consumo	14246.805142566562
rf_008_014	13446.018583580852
cpayroll_trx	10993.22010872513
ctarjeta_visa_transacciones	8553.403510347009
ctarjeta_visa_zscore	8066.694308370352
mcuentas_saldo	6972.6468149498105
num_productos_activos	6721.4640728235245
cproductos_ratioavg6	5652.8160796016455
mpayroll	5435.9861284047365
mactivos_margen	5133.775048702955
ctarjeta_visa_transacciones_ratioavg6	4589.28378520906
ctarjeta_visa	4166.841038867831
ctarjeta_visa_ratioavg6	3902.0777071118355
Visa_Finiciomora	3586.855134278536
Visa_msaldototal	3393.856538698077
Visa_mpagominimo	3230.1917326897383
edad_x_mpayroll	3097.348492965102
mpayroll_sobre_edad	3088.3775278180838
cproductos	2946.1360149383545
mpasivos_margen	2870.4595932364464
mcuenta_corriente_ratioavg6	2793.4131543934345
mrentabilidad_annual_max6	2730.171085432172
cdescubierto_preacordado	2703.5455618053675
mcuenta_corriente_tend6	2665.67708966136
ccomisiones_mantenimiento_ratioavg6	2626.532675921917
cdescubierto_preacordado_ratioavg6	2534.6550068557262
ctarjeta_visa_transacciones_ratiomax6	2482.500571846962
ccaja_ahorro	2458.4478388652205
Visa_Finiciomora_delta1	2212.3450616151094
mactivos_margen_lag1	2204.137406244874
Visa_mpagospesos	2152.8636123538017
edad_sobre_antiguedad	2090.7884281128645
mactivos_margen_lag2	2070.168901786208
edad_x_ctarjeta_visa	2054.8431711494923
mpayroll_vs_promedio	2028.0455150455236
cdescubierto_preacordado_tend6	2024.3243006914854
mcuentas_saldo_ratiomax6	1984.627995967865
prop_saldo_caja_ahorro	1899.850297525525
cliente_edad	1894.205299422145
utilizacion_credito_visa	1831.8885529637337
mactivos_margen_min6	1787.70661701262
Master_fechaalta	1778.6569346040487
mactivos_margen_ratioavg6	1759.3910748064518
mcuenta_corriente_delta2	1697.287536650896
mcuentas_saldo_vs_maximo	1691.9017250090837
mrentabilidad_annual	1685.2296430766582
mrentabilidad_annual_lag2	1674.9995373040438
Visa_Fvencimiento	1669.2675778269768
Visa_mfinanciacion_limite	1656.924514964223
Master_Finiciomora	1656.4203017205
mcomisiones_mantenimiento_ratioavg6	1609.7968587875366
mcaja_ahorro_dolares_ratioavg6	1587.5934233367443
cproductos_ratiomax6	1574.8708816319704
ctrx_quarter_normalizado_ratioavg6	1563.4179217517376
cdescubierto_preacordado_delta1	1560.9229481816292
ratio_payroll_consumo	1550.759356573224
Visa_delinquency	1511.2016605138779
mcuenta_corriente_lag1	1497.1840832009912
mcuenta_corriente_ratiomax6	1492.9965928792953
cliente_edad_lag2	1488.6145806610584
cliente_antiguedad	1471.8221935778856
ctrx_quarter_cv6	1403.463917478919
Master_Fvencimiento	1350.9842329621315
internet_avg6	1350.3549697995186
Visa_fechaalta	1337.178847938776
cdescubierto_preacordado_delta2	1334.6208609938622
cliente_edad_vs_promedio	1331.0384494811296
mrentabilidad	1326.7852282077074
mttarjeta_visa_debitos_automaticos_ratioavg6	1299.3406362980604
ratio_comisiones_saldo	1295.455013409257
mpagomiscuentas	1288.25021353364
mcuenta_corriente_avg6	1279.5907803475857
ctarjeta_master	1275.4655518233776
mcaja_ahorro_zscore	1273.6726047098637
mcaja_ahorro_ratioavg6	1267.6206014454365
ctrx_quarter_vs_promedio	1266.5114066302776
prop_saldo_cuenta_corriente	1233.938919916749
mcuentas_saldo_zscore	1229.1373993456364
mtransferencias_recibidas	1208.78213365376
kmes_tend6	1199.8107145428658
mcomisiones_mantenimiento_ratiomax6	1184.5834621787071
mcaja_ahorro_cv6	1159.2091649025679
Visa_mpagominimo_tend6	1154.152407065034
mcuenta_corriente_min6	1148.296337172389
ctrx_quarter_normalizado_delta1	1141.5110566020012
mactivos_margen_delta2	1137.319853901863
mcuentas_saldo_cv6	1131.2870530486107
ctrx_quarter_ratioavg6	1121.4596363902092
mactivos_margen_ratiomax6	1113.3214156925678
mcuenta_debitos_automaticos	1111.840423926711
mttarjeta_visa_debitos_automaticos_ratiomax6	1106.6729270368814
mcuentas_saldo_delta1	1089.7219986915588
cproductos_delta1	1082.3932618051767
mcuentas_saldo_ratioavg6	1078.4979897588491
ctrx_quarter_cambio_tend	1062.0397731661797
mtarjeta_master_consumo	1048.3392312079668
Visa_fultimo_cierre_avg6	1033.9071061462164
Visa_Fvencimiento_max6	1031.1681927144527
mcomisiones_mantenimiento_tend6	1025.9493589401245
cproductos_delta2	1025.8528826907277
mrentabilidad_annual_avg6	1017.6261975467205
internet_tend6	1015.5996340960264
mcuenta_corriente_lag2	1001.2571576088667
ccallcenter_transacciones_cv6	999.6818889677525
mcaja_ahorro_std6	997.0539080649614
mcaja_ahorro_ratio_avg3_avg6	996.3136083334684
mcomisiones_mantenimiento	995.657061457634
cmobile_app_trx_tend6	992.6623864769936
ccomisiones_otras_tend6	988.8541845232248
Visa_fultimo_cierre	978.9297783225775
ctrx_quarter_delta1	978.3942211866379
ctrx_quarter_ratiomax6	978.2793433815241
rf_014_014	972.8589522391558
mcuentas_saldo_momentum	969.4449769407511
Master_mfinanciacion_limite	969.2208880633116
mrentabilidad_annual_ratiomax6	969.192573428154
Visa_Fvencimiento_lag2	957.9047274589539
rf_004_001	955.4777208864689
chomebanking_transacciones	950.7693413347006
mcuenta_debitos_automaticos_ratioavg6	950.5094705075026
Visa_msaldopesos	946.1939414143562
mcaja_ahorro_dolares_ratiomax6	938.0597715228796
chomebanking_transacciones_avg6	937.1152569204569
mcaja_ahorro_tend6	936.110746473074
mcuenta_debitos_automaticos_ratiomax6	930.030131533742
mrentabilidad_lag1	929.1726905554533
mautoservicio	922.0678495764732
mrentabilidad_annual_delta2	910.0204091817141
cproductos_avg6	908.9765550792217
mcuentas_saldo_tend6	906.0755927115679
mrentabilidad_annual_delta1	901.6107973903418
ctarjeta_master_transacciones_ratiomax6	898.5839723497629
thomebanking_avg6	894.4412225931883
mpasivos_margen_cv6	887.8309830054641
mcaja_ahorro_ratiomax6	887.4537017792463
Visa_mpagospesos_cv6	883.5797517597675
mcomisiones_mantenimiento_max6	877.9136598110199
mcomisiones	876.35312320292
mactivos_margen_delta1	865.731314226985
cliente_antiguedad_lag2	864.4262321144342
mcaja_ahorro_dolares	863.7643598169088
mcuentas_saldo_ratio_avg3_avg6	858.9902087748051
mpayroll_zscore	857.3101213127375
mrentabilidad_delta2	856.3826208263636
cliente_antiguedad_ratioavg6	855.5176518261433
chomebanking_transacciones_max6	852.9848235100508
mrentabilidad_min6	850.475280508399
Master_fultimo_cierre	849.0250699520111
cliente_edad_min6	845.0647045522928
mcaja_ahorro_cambio_tend	844.9500248879194
ccomisiones_otras_std6	842.0934102684259
mcuenta_corriente_max6	841.6414361298084
mcuentas_saldo_lag1	839.1168161332607
mcomisiones_otras_avg6	838.7908699810505
mcuentas_saldo_max6	838.62944047153
ccomisiones_otras_cv6	838.2280147075653
cliente_edad_cv6	831.1253650188446
mrentabilidad_annual_lag1	829.5383450835943
Visa_mconsumospesos	826.7194929867983
mcomisiones_otras_max6	825.7968471050262
Visa_mpagominimo_cv6	825.6562418043613
ctrx_quarter_ratio_avg3_avg6	824.7593497782946
thomebanking_ratioavg6	823.3478973656893
