numero_de_cliente	foto_mes	prob
249221323	202104	3.110418368179964e-7
249227600	202104	1.2905027299587695e-7
249234235	202104	0.0007974839966626049
249244449	202104	1.8353710906109214e-6
249244739	202104	4.3370826794877224e-7
249255456	202104	8.384041926634346e-8
249255747	202104	6.698395246067783e-7
249257429	202104	2.867478036147046e-6
249273979	202104	5.559873355445551e-7
249274782	202104	1.3645067148488532e-6
249275806	202104	1.5188021485267066e-7
249293450	202104	1.729597929559305e-7
249301323	202104	1.7306430789940344e-6
249302860	202104	9.023034680318367e-7
249303228	202104	0.000019334435774627038
249320580	202104	0.00013823986334723034
249321238	202104	5.5298898263003517e-8
249326925	202104	4.896666800178683e-6
249333783	202104	4.0344246832111845e-6
249343629	202104	3.747840462759619e-7
249350768	202104	0.000013124222358625321
249353766	202104	3.953472278666882e-6
249363100	202104	5.0869247903249055e-8
249363168	202104	1.5033126169858063e-6
249364628	202104	1.5677369891084183e-7
249365798	202104	1.8430274684982383e-7
249366447	202104	8.410101949240862e-7
249366814	202104	4.274610521144014e-7
249368642	202104	2.6177501911729653e-7
249369513	202104	9.48356375007272e-8
249371844	202104	9.070307058195225e-6
249373894	202104	1.2742492804452878e-7
249374765	202104	9.720045979738449e-8
249376439	202104	0.000026708315120547673
249378334	202104	1.3325941415734347e-7
249381691	202104	3.093356536056008e-7
249388625	202104	1.3438358865249162e-7
249391469	202104	1.6824346158075615e-6
249400948	202104	3.8262574060597344e-7
249404885	202104	1.1173473166746288e-7
249406703	202104	0.00017352429193347554
249408599	202104	1.6981443169728373e-7
249411375	202104	1.519541526582671e-6
249412032	202104	2.015343784084831e-6
249416481	202104	1.4663426699455702e-7
249426763	202104	6.541159294886085e-6
249427711	202104	0.000011418404525371723
249430845	202104	7.918181847117866e-7
249432306	202104	6.883990127985069e-7
249452946	202104	4.949382073358256e-8
249460820	202104	0.00034927315211591897
249461768	202104	7.85343308695431e-6
249465047	202104	0.000016033533535914464
249477225	202104	2.44416084956023e-6
249480068	202104	0.00031674208631334646
249483501	202104	2.41579220361665e-7
249491153	202104	2.495004378886604e-8
249493416	202104	0.000031483470085968466
249494219	202104	7.831938911577564e-8
249502827	202104	4.6468790216436873e-7
249502972	202104	8.001135457598409e-6
249508950	202104	9.92387998402237e-8
249509684	202104	1.1554433226014704e-7
249511503	202104	2.260745883602825e-6
249513476	202104	1.0772552712362545e-6
249514637	202104	4.1502788159224625e-7
249516533	202104	1.0368825880649064e-6
249519377	202104	1.7864065419982589e-6
249524629	202104	1.3017081777498968e-7
249531341	202104	6.142313036802303e-7
249532724	202104	4.1526364418536115e-7
249533894	202104	0.0018384563787970174
249536661	202104	3.4018764008840853e-7
249538489	202104	1.1864733564550887e-6
249540965	202104	4.3301334475887355e-6
249560145	202104	7.278918938144268e-6
249562408	202104	6.446369350993492e-8
249565611	202104	0.000708304150219342
249565688	202104	0.000017833209767468746
249569334	202104	0.001384749310814695
249577720	202104	1.0816589611729303e-7
249580854	202104	1.2107514791583076e-7
249583040	202104	5.053361229480623e-8
249586328	202104	0.000015100582160927759
249588660	202104	2.5058830452797073e-7
249592742	202104	1.8146711159520537e-7
249596175	202104	1.4881511527127092e-7
249608933	202104	3.3725533937138573e-6
249610026	202104	2.4087209706798333e-6
249626294	202104	2.945397585313962e-6
249631179	202104	5.629892461040353e-7
249648096	202104	8.436468455781697e-8
249649702	202104	8.400282230056733e-6
249651085	202104	0.00002408029481885371
249654219	202104	0.3249655077385246
249655022	202104	6.41155293308775e-7
249660786	202104	1.3317471092773597e-6
249672964	202104	1.4021647538061176e-8
249675082	202104	7.777725167582371e-7
249676243	202104	2.9501834564380175e-6
249676687	202104	4.664033111098836e-7
249693818	202104	0.0009259836240250839
249693963	202104	2.8198724462420427e-6
249695278	202104	9.295687464446552e-7
249695645	202104	0.001542659062267524
249701043	202104	5.060956693734072e-6
249702059	202104	2.2850324942299782e-7
249705125	202104	0.00003453630339036817
249707533	202104	3.114491626596256e-7
249708549	202104	0.000013257983716795309
249709864	202104	0.016694044430735244
249714023	202104	1.6848118538345816e-8
249714313	202104	0.00004506688697434914
249715483	202104	1.2241000433917217e-7
249717234	202104	1.6058116966982847e-6
249726713	202104	7.853818721866491e-7
249732836	202104	4.215627729029665e-7
249739113	202104	3.2135231715457546e-7
249757635	202104	0.00004418003367419296
249767038	202104	0.6023426290835137
249768865	202104	0.010920519319051527
249773972	202104	2.4613789476173154e-8
249776372	202104	1.9470397004709768e-6
249783886	202104	2.3083302502549423e-7
249787755	202104	2.023228890433319e-6
249794604	202104	0.06117271425749133
249797738	202104	1.5788095232064793e-6
249801461	202104	2.789077510807106e-8
249803502	202104	0.00017009198304593693
249803647	202104	1.1021252610702024e-6
249805031	202104	6.939929178717281e-6
249806636	202104	0.001191110016632814
249809121	202104	0.040212468963802574
249813127	202104	2.85824617330812e-7
249832452	202104	4.295318481516267e-6
249834134	202104	8.808679083162778e-7
249836244	202104	2.80298264196054e-7
249843690	202104	0.000011738943972650166
249851709	202104	5.134254920827967e-7
249853750	202104	4.4517693043215356e-8
249854408	202104	6.05056693239646e-6
249860531	202104	2.9040079698270347e-8
249860607	202104	5.28091118113675e-7
249865783	202104	4.085175843947499e-6
249885988	202104	4.793888950095727e-6
249905817	202104	8.47717652482034e-6
249912529	202104	6.99911750697185e-8
249914502	202104	0.000016955533561317053
249924049	202104	1.1905646063750741e-8
249929301	202104	4.2551500222548387e-8
249933605	202104	4.691984095789162e-7
249934476	202104	0.00003019675883051838
249934920	202104	2.8446835741320376e-6
249940317	202104	0.00003805769238041242
249943742	202104	3.921478476063438e-6
249946440	202104	1.329607792144044e-7
249952273	202104	9.321325603571977e-8
249952495	202104	2.1371102466908565e-6
249953443	202104	1.1263008113253189e-6
249955262	202104	0.135718002316052
249964963	202104	3.4336987244085026e-7
249970727	202104	1.4259548777466423e-6
249973716	202104	0.00014617783667560122
249986329	202104	7.346437345275557e-7
249992162	202104	4.877935102640059e-7
249996107	202104	0.00006084287731117413
250012879	202104	0.0007939987881283038
250014775	202104	2.0812168335744433e-7
250015433	202104	1.4444128522714905e-7
250018490	202104	0.000019557117733690197
250019293	202104	0.00004465160331613581
250031180	202104	4.513288986360088e-8
250031915	202104	4.7261712262730947e-7
250035629	202104	0.00001546009969570739
250037235	202104	3.0657943012184967e-8
250041906	202104	9.215089610816989e-8
250045911	202104	0.00002120083529685061
250047517	202104	0.000019438655823275158
250051018	202104	0.00008395178404811316
250052769	202104	0.000013774798100287546
250057218	202104	4.7048764772064516e-7
250059549	202104	3.009221539607847e-6
250062179	202104	3.4935223407455594e-8
250069976	202104	1.3809155510264903e-7
250072529	202104	5.649405012693733e-7
250073845	202104	3.4926332502195974e-7
250079677	202104	4.569675926179125e-6
250080403	202104	1.1236399246034884e-7
250083255	202104	3.049214184579925e-8
250095433	202104	7.790830442253072e-6
250110087	202104	0.00019675594423378213
250110164	202104	1.334555043919026e-6
250110668	202104	6.217508435388069e-6
250123358	202104	7.153629492981515e-7
250130651	202104	0.010749929005599283
250133794	202104	0.003105493321295726
250142538	202104	1.749852424265138e-7
250146185	202104	1.7976153954506728e-6
250146697	202104	8.851526446387551e-7
250147355	202104	4.795893831517527e-7
250147432	202104	5.44818819067037e-7
250149763	202104	4.377589924324743e-6
250153119	202104	5.794905010445612e-8
250156979	202104	4.829090215862334e-8
250165151	202104	4.1935341665748853e-7
250174554	202104	0.00003872076419569265
250175946	202104	1.3539223445443048e-7
250179225	202104	0.000016394689580105663
250179882	202104	2.5607110235701745e-8
250181488	202104	0.00012450772335821823
250190310	202104	0.00007322310255447822
250193008	202104	9.949361909984324e-7
250194024	202104	2.512958087486509e-6
250194392	202104	0.000011416124929930184
250200369	202104	7.55088147770891e-8
250200514	202104	0.000010810503852881756
250200813	202104	0.000018958795169330406
250211095	202104	4.753395224908331e-8
250216928	202104	7.328137528228757e-7
250217073	202104	4.5133858233805564e-6
250221736	202104	6.447439055263937e-7
250222248	202104	4.131980602238216e-8
250227355	202104	6.636811161553788e-6
250230199	202104	5.017218753161645e-7
250237782	202104	1.559388142901771e-7
250240480	202104	0.00016148712730466638
250249088	202104	0.00020717687635472075
250252735	202104	1.929966101997341e-6
250254118	202104	1.37246498793232e-6
250257620	202104	1.4583943342291667e-6
250262359	202104	0.00002664860605898817
