numero_de_cliente	foto_mes	prob
249221323	202104	2.5754637891490016e-7
249227600	202104	1.4118586679617478e-7
249234235	202104	0.0002218357581838752
249244449	202104	1.7610616818854793e-6
249244739	202104	9.142940071842434e-7
249255456	202104	1.9422088951357444e-7
249255747	202104	1.9963477428129885e-7
249257429	202104	7.912349350577642e-7
249273979	202104	5.802232964621873e-7
249274782	202104	5.76082238483891e-7
249275806	202104	6.878323745793411e-7
249293450	202104	1.4555428652939746e-7
249301323	202104	5.293349705369911e-7
249302860	202104	3.568495051708379e-7
249303228	202104	2.002790919111141e-6
249320580	202104	0.00007826886435605482
249321238	202104	8.192449019791362e-8
249326925	202104	4.495458150342767e-6
249333783	202104	4.594518593252271e-6
249343629	202104	1.93230453392087e-7
249350768	202104	4.484487783367427e-6
249353766	202104	0.000014468858723534715
249363100	202104	1.1197877526531715e-7
249363168	202104	1.0564006738605859e-6
249364628	202104	7.253300823434943e-7
249365798	202104	1.5937768098450046e-7
249366447	202104	3.5194676688347976e-7
249366814	202104	2.9221775279104804e-7
249368642	202104	9.93739146400072e-7
249369513	202104	3.290565012733094e-8
249371844	202104	1.2892789837015677e-6
249373894	202104	2.163737837338905e-7
249374765	202104	6.859204937122956e-8
249376439	202104	0.00002652207178562895
249378334	202104	3.528174825539754e-7
249381691	202104	3.986079575875949e-6
249388625	202104	8.6459537446042e-8
249391469	202104	2.029078563083285e-6
249400948	202104	3.5856196673994764e-7
249404885	202104	4.942733191644487e-8
249406703	202104	0.00013693840241194637
249408599	202104	9.248355484931126e-8
249411375	202104	4.572080008131123e-7
249412032	202104	2.0603813157858724e-6
249416481	202104	2.1833771216498285e-7
249426763	202104	1.5358062568908275e-6
249427711	202104	0.0000644462298512021
249430845	202104	1.5230506849169876e-6
249432306	202104	1.4525639667645904e-6
249452946	202104	3.667783869292824e-8
249460820	202104	0.00023848565621930438
249461768	202104	2.6772645853650737e-6
249465047	202104	0.000030365699193232332
249477225	202104	5.098256011413456e-6
249480068	202104	0.0000165442584263537
249483501	202104	5.349898428920813e-7
249491153	202104	4.2646749683950505e-8
249493416	202104	0.000062079448181759
249494219	202104	8.481982520778233e-8
249502827	202104	7.775647083701434e-7
249502972	202104	2.9594037513479172e-6
249508950	202104	2.401105097325235e-7
249509684	202104	1.2821568055359283e-7
249511503	202104	1.874177051790969e-6
249513476	202104	5.3161475440614695e-6
249514637	202104	2.1683997588923577e-6
249516533	202104	1.0664732275336287e-6
249519377	202104	4.463341917313687e-6
249524629	202104	6.383548987214591e-8
249531341	202104	4.202094385587802e-7
249532724	202104	2.5324544043792074e-7
249533894	202104	0.0007122196376674122
249536661	202104	1.8189209263843712e-6
249538489	202104	2.0930973176702848e-7
249540965	202104	2.793955677157663e-6
249560145	202104	4.8117094160477865e-6
249562408	202104	1.0318356146967703e-7
249565611	202104	0.0034922249391202485
249565688	202104	0.00009812785997905287
249569334	202104	0.0004955851461541718
249577720	202104	2.434195722914584e-7
249580854	202104	2.7152597666730845e-7
249583040	202104	3.658901784010293e-8
249586328	202104	2.1520986305257466e-6
249588660	202104	1.0871263388040168e-6
249592742	202104	1.583099813728918e-7
249596175	202104	6.22274877926106e-7
249608933	202104	1.288391767043777e-6
249610026	202104	0.000010434414504572857
249626294	202104	1.332292568128127e-6
249631179	202104	2.3646311568238272e-7
249648096	202104	1.6075989479128307e-7
249649702	202104	5.351980137628361e-6
249651085	202104	4.378072089992828e-6
249654219	202104	0.12144754563807489
249655022	202104	1.3024205225534855e-7
249660786	202104	2.4234692581174808e-6
249672964	202104	5.627039294665274e-8
249675082	202104	1.2800032470449269e-6
249676243	202104	1.5808900686836822e-6
249676687	202104	6.93412329320537e-7
249693818	202104	0.0003389446853019004
249693963	202104	3.1839183644655664e-6
249695278	202104	2.9694055396804624e-6
249695645	202104	0.0006215691675860065
249701043	202104	2.307416877914573e-6
249702059	202104	1.1987841302146662e-7
249705125	202104	0.000015001542430994655
249707533	202104	5.430089485349422e-7
249708549	202104	0.00005293008625269488
249709864	202104	0.008464217285993633
249714023	202104	8.413013522823901e-8
249714313	202104	0.00008092101071522122
249715483	202104	8.610939369356669e-8
249717234	202104	3.742316697136092e-6
249726713	202104	2.4885960650989707e-7
249732836	202104	7.687243563603902e-7
249739113	202104	1.4357926381479661e-6
249757635	202104	0.00002613820132973156
249767038	202104	0.35238453389796487
249768865	202104	0.02465662930682599
249773972	202104	8.580920375903207e-8
249776372	202104	0.00001156247310734239
249783886	202104	2.1406875048006265e-7
249787755	202104	9.307467810890844e-6
249794604	202104	0.009601628024669013
249797738	202104	4.0183981206067573e-7
249801461	202104	3.077489484307375e-8
249803502	202104	0.000048237672272109474
249803647	202104	1.3300660155580946e-6
249805031	202104	0.000024512563732582488
249806636	202104	0.0024409810217890715
249809121	202104	0.00521428100844922
249813127	202104	7.790382664228109e-8
249832452	202104	4.53741333892864e-6
249834134	202104	3.0667347799891246e-7
249836244	202104	9.795540439776428e-8
