numero_de_cliente	foto_mes	prob
483984629	202108	1.826864012503744e-8
484261239	202108	2.8654794658492894e-9
484297268	202108	2.352449454288908e-10
484519336	202108	1.5815847706998911e-9
484665553	202108	0.002484311740940293
484824674	202108	3.317723396475517e-8
485115580	202108	0.9957928276992932
485143949	202108	6.071541485013194e-9
485210243	202108	3.2542120294382736e-10
485646931	202108	2.4675181142732513e-9
485880518	202108	2.4482980286413135e-8
485880877	202108	5.416685837645937e-10
485898964	202108	4.118328650568808e-8
486123217	202108	3.894363926291594e-10
486226335	202108	4.0337265671982323e-10
486524388	202108	1.3190330764389688e-8
486533142	202108	4.379789614119495e-8
486556037	202108	0.0000927812118300991
486677241	202108	1.5910878246187023e-7
486887933	202108	1.939604541654143e-7
487571402	202108	2.5269367157430156e-8
487648269	202108	1.6604309373263068e-8
487855306	202108	8.75308561973747e-9
488508442	202108	9.229163865373455e-10
488621918	202108	6.308372175856258e-9
488786803	202108	1.808484905357484e-6
488953149	202108	7.61391617874973e-7
489394576	202108	5.709199244510044e-10
489421049	202108	6.620634745922759e-8
489591408	202108	1.4380004513801977e-8
489700503	202108	1.820875480592961e-8
490139599	202108	8.886637528357802e-7
490239873	202108	7.738753834777427e-10
490489216	202108	0.000020629027084196314
490571693	202108	5.778909412988204e-11
491428006	202108	1.3464628796614263e-8
491480799	202108	1.6353402397344813e-8
491579544	202108	9.763018427452748e-7
491595009	202108	8.686547424448007e-10
491602883	202108	1.6911127925318488e-8
491650799	202108	0.000021854908868183074
491672379	202108	6.353444555638338e-9
491673985	202108	2.9601873973474457e-6
491703814	202108	8.373137892479564e-10
492113593	202108	5.169492467647295e-9
492275566	202108	5.5615817647794146e-8
492504047	202108	4.666583604947825e-9
492792903	202108	1.907603265392924e-9
492862622	202108	4.131689662283232e-8
492863356	202108	4.054121576272551e-8
493189412	202108	6.449495100623263e-8
493227115	202108	6.131133816731742e-10
493239079	202108	5.2434015049867576e-9
493547918	202108	2.619665979470631e-7
493650310	202108	6.208075228039151e-10
493693777	202108	8.022312810801861e-8
495091714	202108	4.185218203932247e-9
495281980	202108	7.33546926485571e-8
495542766	202108	1.103315943893765e-9
496300335	202108	0.000018828117994305512
496616911	202108	0.00001405419404914075
497057971	202108	1.097822363400565e-7
497256622	202108	5.366745142902676e-9
497783302	202108	1.4114801632296909e-8
289831636	202108	2.9426253694528506e-8
289939058	202108	1.2018720022455492e-8
290109272	202108	2.677490916174369e-8
290169067	202108	5.887206046435323e-8
290493235	202108	2.199139973212468e-9
290546685	202108	4.3524838099076124e-7
291092033	202108	2.2264116005690234e-9
291109394	202108	2.923496809488155e-7
291218489	202108	4.6267594500381505e-9
291415176	202108	1.2043772971329036e-9
291615211	202108	1.3631934534141369e-9
