rank	feature	importance	is_canary	importance_pct	importance_cumsum_pct
1	rf_019_003	854750.5108572931	false	10.230963036334407	10.230963036334407
2	ctrx_quarter_normalizado	459669.02727737953	false	5.5020228327278975	15.732985869062304
3	rf_008_003	280435.1628720027	false	3.356677473704253	19.089663342766556
4	ctrx_quarter	228460.50881762037	false	2.734565222582787	21.824228565349344
5	edad_x_mcaja_ahorro	180974.18604167076	false	2.1661761934087544	23.9904047587581
6	rf_015_004	174052.24115782997	false	2.083323757117034	26.073728515875132
7	mcuentas_saldo	145968.9539636872	false	1.7471799706291338	27.820908486504266
8	mcaja_ahorro	130710.4660244191	false	1.5645430208829052	29.38545150738717
9	mtarjeta_visa_consumo	104337.16047706165	false	1.2488669133245252	30.634318420711697
10	cpayroll_trx	79492.73636179388	false	0.9514907999983325	31.58580922071003
11	mcuenta_corriente	77211.12444157853	false	0.9241809745902486	32.509990195300276
12	num_productos_activos	76203.7668019662	false	0.9121233757420114	33.42211357104229
13	Visa_Finiciomora	62881.56061039438	false	0.7526628110777188	34.17477638212001
14	ctarjeta_visa_transacciones	57502.80602896608	false	0.6882816394901011	34.86305802161011
15	cdescubierto_preacordado	51950.00728359357	false	0.621817240825828	35.484875262435935
16	mpayroll	51604.38757945849	false	0.6176803349419248	36.10255559737786
17	mpayroll_sobre_edad	51075.18775864303	false	0.6113460610961362	36.71390165847399
18	cdescubierto_preacordado_zscore	50057.83578907248	false	0.5991688348021398	37.313070493276136
19	mpasivos_margen	49785.45596611818	false	0.5959085759721172	37.908979069248254
20	cproductos_ratioavg6	44316.92523392191	false	0.5304528259333791	38.439431895181635
21	ctarjeta_visa_transacciones_ratioavg6	40423.19329594593	false	0.4838466794323705	38.923278574614
22	mactivos_margen	39591.36864081871	false	0.4738901281449281	39.39716870275893
23	Visa_status	39259.67546604491	false	0.46991991629081453	39.867088619049746
24	Visa_mpagominimo	29361.019730774726	false	0.35143764614233025	40.218526265192075
25	ratio_payroll_consumo	27613.935488366147	false	0.330525866531322	40.5490521317234
26	cdescubierto_preacordado_delta2	24281.415055973743	false	0.2906371587405076	40.83968929046391
27	cproductos	22082.058360969662	false	0.26431188982931053	41.10400118029322
28	rf_017_012	19910.840312389104	false	0.23832342732863285	41.34232460762185
29	ctarjeta_visa_transacciones_ratiomax6	19433.024819133007	false	0.23260419980247674	41.57492880742432
30	Visa_mpagospesos	18847.214009321033	false	0.22559231894912674	41.80052112637345
31	ctarjeta_visa	18627.775736714582	false	0.22296574566572272	42.02348687203917
32	ctarjeta_visa_ratiomax6	17864.714718990494	false	0.21383226289193322	42.237319134931106
33	mactivos_margen_min6	17516.793509507614	false	0.20966780906761678	42.44698694399872
34	rf_004_006	17409.321807672328	false	0.20838142316323638	42.65536836716196
35	mactivos_margen_ratioavg6	17273.41755603696	false	0.2067547129626568	42.86212308012462
36	mcuentas_saldo_ratioavg6	16802.906475278352	false	0.20112291583088446	43.063245995955505
37	mcuenta_corriente_ratioavg6	16619.712718624192	false	0.19893017241744546	43.26217616837295
38	ctarjeta_visa_ratioavg6	16556.6349185617	false	0.19817516071209373	43.46035132908505
39	Visa_msaldototal	16410.986944124375	false	0.19643182271596812	43.656783151801015
40	mrentabilidad_annual_lag6	16023.248979460921	false	0.19179078099225322	43.84857393279327
41	edad_x_mpayroll	15999.93031338014	false	0.19151166748755372	44.040085600280825
42	mcuentas_saldo_ratiomax6	15998.145875088896	false	0.1914903085974841	44.23157590887831
43	ccaja_ahorro	15665.847440064443	false	0.1875128520618254	44.419088760940134
44	edad_x_ctarjeta_visa	15216.975536219838	false	0.18214006573651845	44.60122882667665
45	prop_saldo_caja_ahorro	14327.996921568632	false	0.17149940833876376	44.772728235015414
46	mcuenta_corriente_tend6	13370.348400118475	false	0.1600368043387614	44.93276503935417
47	Master_fechaalta	13359.030040129162	false	0.1599013288740361	45.09266636822821
48	edad_sobre_antiguedad	13267.982551100033	false	0.1588115330997419	45.25147790132795
49	Master_Finiciomora	13206.326738839862	false	0.15807354192196968	45.409551443249924
50	rf_010_004	12899.304209253634	false	0.15439862612885935	45.563950069378784
51	cproductos_ratiomax6	12705.896241253184	false	0.152083623392493	45.716033692771276
52	mcuenta_corriente_delta3	12621.501991037505	false	0.15107346376875702	45.86710715654004
53	mactivos_margen_avg6	12605.565042921306	false	0.15088270596865314	46.01798986250869
54	mtarjeta_visa_consumo_vs_promedio	12460.328248645295	false	0.149144289606359	46.167134152115054
55	Visa_msaldopesos	11923.390050467577	false	0.14271739101013295	46.309851543125184
56	internet_avg6	11869.367114739773	false	0.14207076178730738	46.45192230491249
57	mrentabilidad	11779.276355857291	false	0.14099241762449718	46.59291472253699
58	Visa_delinquency	11724.735825362659	false	0.1403395930348833	46.73325431557187
59	utilizacion_credito_visa	11500.699152629382	false	0.13765797905700036	46.87091229462887
60	mrentabilidad_annual	11461.54539930753	false	0.13718932697913516	47.008101621608006
61	mcaja_ahorro_vs_promedio	10937.078245940671	false	0.13091170094474286	47.13901332255275
62	mrentabilidad_annual_max6	10834.325832592836	false	0.1296818027118638	47.268695125264614
63	cliente_edad	10602.456875124562	false	0.12690643995630135	47.395601565220915
64	mactivos_margen_max6	10587.326563804118	false	0.12672533722061252	47.52232690244153
65	mactivos_margen_lag1	10577.969517344753	false	0.12661333775967154	47.6489402402012
66	mpayroll_sobre_edad_ratioavg6	10438.50861797806	false	0.12494405615257016	47.77388429635377
67	cdescubierto_preacordado_ratioavg6	10307.865814404504	false	0.1233803230195141	47.89726461937328
68	prop_saldo_cuenta_corriente	10263.077208969313	false	0.12284422440262437	48.02010884377591
69	mcuentas_saldo_delta1	10240.699446652432	false	0.12257637307502436	48.142685216850936
70	mcuentas_saldo_tend6	10129.429224807713	false	0.12124452066630657	48.263929737517245
71	rf_019_010	10099.244109856587	false	0.12088321898658869	48.384812956503836
72	mpayroll_ratioavg6	9977.996360266614	false	0.11943194024672625	48.50424489675056
73	Visa_fultimo_cierre	9819.789987221484	false	0.11753828410475584	48.62178318085532
74	mactivos_margen_ratiomax6	9760.075848174825	false	0.11682353384538466	48.7386067147007
75	cproductos_delta1	9626.818199345953	false	0.11522850224006907	48.85383521694077
76	ratio_comisiones_saldo	9583.13425815038	false	0.1147056259364269	48.968540842877196
77	Visa_Fvencimiento	9464.491173935965	false	0.1132855238204341	49.08182636669763
78	ctrx_quarter_delta1	9322.285906453013	false	0.11158339341312856	49.19340976011076
79	mcuenta_corriente_delta2	9280.906346994	false	0.11108809947892503	49.30449785958969
80	mpasivos_margen_lag1	9090.002984339355	false	0.1088030756947653	49.413300935284454
81	Visa_fechaalta	9082.730984908834	false	0.1087160332696028	49.522016968554055
82	rf_011_005	8971.531085335824	false	0.10738502258552085	49.629401991139574
83	mtransferencias_recibidas	8889.19583579027	false	0.10639950823485604	49.73580149937443
84	cdescubierto_preacordado_tend6	8803.784642376995	false	0.10537717627763502	49.84117867565207
85	Visa_fultimo_cierre_avg6	8710.350200309971	false	0.10425880979412219	49.94543748544619
86	Visa_mfinanciacion_limite	8689.511535339645	false	0.10400938074046286	50.049446866186656
87	Visa_fechaalta_delta6	8628.476931055828	false	0.10327882513103862	50.1527256913177
88	mactivos_margen_tend6	8578.081251540189	false	0.10267561246515987	50.25540130378286
89	cproductos_delta2	8496.67410423445	false	0.10170120706335074	50.35710251084621
90	mcuenta_corriente_min6	8485.33512884634	false	0.10156548484196325	50.458667995688174
91	ccaja_seguridad	8482.74085609481	false	0.10153443261293274	50.5602024283011
92	mttarjeta_visa_debitos_automaticos_ratioavg6	8478.034506600732	false	0.10147809981511823	50.66168052811622
93	mrentabilidad_max6	8470.731030660467	false	0.10139068063088556	50.76307120874711
94	mcuenta_corriente_delta6	8213.834578851549	false	0.09831575049719499	50.8613869592443
95	mcuenta_corriente_ratiomax6	8148.250678287925	false	0.0975307419433281	50.95891770118763
96	mcuentas_saldo_delta3	8095.66453320657	false	0.0969013104311889	51.055819011618816
97	mcomisiones_mantenimiento_delta12	8076.472689479245	false	0.09667159305602589	51.15249060467484
98	mttarjeta_visa_debitos_automaticos_ratiomax6	8054.313380575709	false	0.0964063565134055	51.248896961188244
99	mcuentas_saldo_delta2	7895.700058997362	false	0.09450782938820883	51.34340479057645
100	Master_Fvencimiento	7895.57200372191	false	0.09450629662657474	51.43791108720303
101	cliente_edad_ratio_avg3_avg6	7846.637657479509	false	0.09392057543512315	51.53183166263815
102	mcaja_ahorro_ratioavg6	7795.126719675497	false	0.09330401365019811	51.625135676288345
103	cliente_antiguedad	7788.222050142309	false	0.0932213679917576	51.718357044280104
104	cmobile_app_trx_delta6	7771.539460615278	false	0.09302168521341073	51.81137872949351
105	mpasivos_margen_max6	7738.457099203185	false	0.09262570485134894	51.90400443434486
106	mcaja_ahorro_dolares_ratioavg6	7696.563697023093	false	0.09212426046058639	51.99612869480545
107	mpasivos_margen_avg6	7691.707485831722	false	0.09206613388848792	52.088194828693936
108	mactivos_margen_delta2	7644.037712642003	false	0.09149554904383504	52.17969037773777
109	mcaja_ahorro_avg3	7579.913037479317	false	0.09072800673415174	52.270418384471924
110	mcaja_ahorro_cv6	7533.609536970708	false	0.09017377553318841	52.36059216000511
111	Master_fultimo_cierre_avg6	7512.840603234847	false	0.0899251811297261	52.45051734113484
112	cliente_edad_lag6	7446.944965531216	false	0.08913644122838886	52.53965378236323
113	mrentabilidad_annual_lag3	7418.265043876543	false	0.08879315600702102	52.62844693837025
114	mcomisiones_mantenimiento_vs_promedio	7414.039461498009	false	0.08874257776626816	52.71718951613652
115	cmobile_app_trx_lag6	7368.059640089664	false	0.08819222085244284	52.80538173698896
116	mrentabilidad_min6	7366.7211888885495	false	0.08817620021883034	52.893557937207795
117	ctrx_quarter_cv6	7353.712063717047	false	0.08802048708725094	52.981578424295044
118	mcuenta_corriente_lag6	7316.647920380823	false	0.08757684666161845	53.069155270956664
119	mcomisiones_mantenimiento_delta6	7284.130588700104	false	0.08718762944064015	53.156342900397306
120	mcuenta_corriente_lag1	7281.94498337372	false	0.08716146876916675	53.24350436916647
121	rf_010_012	7253.590737378399	false	0.08682208173281354	53.330326450899285
122	mrentabilidad_annual_ratioavg6	7229.167194422487	false	0.08652974336971897	53.416856194269
123	mpasivos_margen_ratioavg6	7211.888322907453	false	0.0863229233754231	53.50317911764442
124	Master_fultimo_cierre_std6	7117.66421792453	false	0.08519510499688233	53.588374222641306
125	Visa_Finiciomora_delta1	7115.791975811084	false	0.08517269513621022	53.673546917777514
126	mcuentas_saldo_lag1	7041.9651958646555	false	0.08428902317915465	53.75783594095667
127	chomebanking_transacciones_max6	7013.157707178461	false	0.08394421104020376	53.84178015199687
128	mcomisiones_mantenimiento_ratioavg6	6894.372995397019	false	0.08252241370860734	53.92430256570548
129	mttarjeta_visa_debitos_automaticos_tend6	6854.915924726066	false	0.082050131064223	54.0063526967697
130	mactivos_margen_delta3	6839.828525030127	false	0.08186954196056895	54.088222238730275
131	mactivos_margen_lag2	6838.352973272778	false	0.08185188029755047	54.170074119027824
132	mrentabilidad_annual_lag2	6817.425979311067	false	0.08160139398725963	54.25167551301508
133	mcuenta_corriente_avg6	6814.596177851354	false	0.08156752258997266	54.33324303560505
134	mcomisiones	6814.308059809768	false	0.08156407395204132	54.414807109557096
135	mcuenta_debitos_automaticos	6778.919886891515	false	0.08114049410686881	54.495947603663964
136	mcuenta_corriente_max6	6750.209883042351	false	0.08079684881573092	54.576744452479694
137	Master_mfinanciacion_limite	6746.789198289522	false	0.08075590482234267	54.657500357302034
138	mcuentas_saldo_delta6	6740.638406565597	false	0.08068228272797438	54.73818264003001
139	mrentabilidad_annual_tend6	6685.442208681038	false	0.08002161010698149	54.81820425013699
140	mactivos_margen_delta1	6642.531761130449	false	0.07950799215977215	54.89771224229676
141	mrentabilidad_annual_lag12	6579.788997804237	false	0.07875699068713878	54.9764692329839
142	mcuenta_corriente_lag12	6569.669880246696	false	0.07863586959229711	55.0551051025762
143	cliente_edad_lag12	6565.847236063962	false	0.07859011433291108	55.13369521690911
144	cliente_edad_vs_promedio	6535.549595735051	false	0.07822746577715609	55.211922682686264
145	mcomisiones_mantenimiento_ratio_avg3_avg6	6533.437124174777	false	0.0782021804825889	55.290124863168856
146	cliente_edad_lag3	6515.228709664357	false	0.07798423429426837	55.368109097463126
147	internet_tend6	6508.958887200709	false	0.07790918745772935	55.446018284920854
148	mrentabilidad_ratioavg6	6432.758597384236	false	0.0769971056998742	55.52301539062073
149	mpagomiscuentas	6411.808774225703	false	0.0767463461347963	55.599761736755525
150	Visa_mpagominimo_tend6	6395.064094724803	false	0.07654592016856067	55.67630765692409
151	chomebanking_transacciones_ratioavg6	6339.868060845024	false	0.0758852495106281	55.752192906434715
152	mpasivos_margen_ratiomax6	6271.936994104882	false	0.07507214647762717	55.827265052912345
153	ctrx_quarter_normalizado_cv6	6263.522814208433	false	0.07497143268757013	55.902236485599914
154	mrentabilidad_annual_min6	6226.914779401201	false	0.07453325166727452	55.97676973726719
155	mcuenta_debitos_automaticos_ratioavg6	6217.252608233474	false	0.0744176000065711	56.05118733727376
156	mactivos_margen_lag6	6212.858382029547	false	0.07436500317826318	56.125552340452025
157	thomebanking_ratioavg6	6206.674024678121	false	0.07429097931906423	56.19984331977109
158	mcomisiones_otras_cv6	6182.326058537367	false	0.07399954557502807	56.27384286534612
159	mcaja_ahorro_zscore	6136.193292306406	false	0.07344735798335358	56.34729022332947
160	mrentabilidad_annual_delta2	6080.3033995130345	false	0.07277838215940215	56.42006860548887
161	mrentabilidad_annual_delta1	6053.882069885809	false	0.07246213122611421	56.49253073671498
162	internet_ratioavg6	6030.80441602473	false	0.0721859025247342	56.56471663923972
163	ctrx_quarter_normalizado_delta1	6030.646822909725	false	0.07218401620900355	56.63690065544872
164	mcomisiones_otras_std6	6012.889126938471	false	0.07197146491036771	56.70887212035909
165	mcomisiones_lag12	5986.323803505682	false	0.07165349043870986	56.7805256107978
166	mrentabilidad_annual_lag1	5974.8883800742005	false	0.07151661377944356	56.85204222457725
