numero_de_cliente	foto_mes	prob
911672836	202106	0.00012105412957407908
911857482	202106	0.00026794563987794865
911936834	202106	9.939793679920887e-6
912426536	202106	0.000011744204174300484
913210501	202106	0.000054761251450721484
913458529	202106	0.00037042509089484365
913501774	202106	0.000024346072098861607
913525617	202106	0.00016506370132560408
914108018	202106	0.00006773297504483309
914219812	202106	0.00002269535587689516
914394834	202106	0.000035678917766225565
914469591	202106	7.083391100567456e-6
914639147	202106	0.000014533119790477037
914904084	202106	0.0000500275299559829
915010412	202106	0.07084359607651779
915249542	202106	0.000020487601435525815
915760107	202106	4.431889276979798e-6
916069100	202106	0.9644801978664287
916291090	202106	0.00003671988802195745
916294592	202106	0.07271232289541378
916318947	202106	9.578049648369485e-6
916919350	202106	0.00021721598383495482
917070674	202106	9.993545636884163e-6
917091460	202106	5.388658527261631e-6
917708353	202106	5.269885450021164e-6
917889797	202106	0.003030522069268527
918049721	202106	0.000011757875770946191
919610869	202106	0.00002170653933833734
919663525	202106	0.00007640510291260933
920163219	202106	0.000014995240201989346
920276550	202106	0.00001785325610331678
920418686	202106	7.856992878339191e-6
921097927	202106	0.0001754385875684619
921830918	202106	0.000028795775123121377
921974369	202106	0.001572119470298439
923936398	202106	0.00001978083792399555
923955579	202106	0.0002612555290179245
924289875	202106	0.00002851501880849141
925050791	202106	0.0000476560888397968
925147717	202106	0.0001661888964740946
925452039	202106	0.000032017982787875666
925882382	202106	5.334248109395393e-6
927061463	202106	0.000013962543764117937
927070071	202106	0.00007779799647826957
927232770	202106	0.00003074207904213352
927464171	202106	0.00014488035686283215
927949792	202106	0.00001607276580481711
928351108	202106	0.00004501280312189818
928694013	202106	0.000034327660237562944
930266536	202106	0.00019265847415140383
930662097	202106	8.740974778235448e-6
930679304	202106	0.00001579796615222728
930983191	202106	4.966578048685772e-6
931583457	202106	0.0014258461997468954
932033783	202106	0.00008407035423179888
932453622	202106	0.0009052412765198228
933418296	202106	0.00001666846938046625
934038255	202106	0.000030614894766109955
934100168	202106	0.00002704413763235119
934430818	202106	0.000014482684256233374
935192033	202106	0.000015764000633015694
935368225	202106	6.790308341960605e-6
936027415	202106	0.000032900544660528356
937193004	202106	0.0000660972996298157
937465609	202106	8.951105632257584e-6
938918312	202106	0.00006750166023246174
939047834	202106	0.00003106554737553951
939058329	202106	0.00005743552050441628
249565688	202106	0.00012975446712323857
249596175	202106	0.0000846435739700764
249843690	202106	0.00019041578294658746
250272786	202106	0.0009418534647165038
251050628	202106	0.0008506399159705214
251369536	202106	0.000018509886481322934
252411597	202106	6.171124633342892e-6
252771922	202106	0.000049405769645572126
253086757	202106	0.00024389255629452512
253228235	202106	0.000660237594238381
253312607	202106	2.970130329860724e-6
253344990	202106	0.000031655260411100494
253762421	202106	0.0013610236211915564
254781288	202106	0.011247495784097627
255185448	202106	0.00005012779046121
255480948	202106	5.821769552640103e-6
255767038	202106	0.00010732252072045708
255859515	202106	0.000052529861836591694
255924707	202106	0.0003995162099426639
256003033	202106	0.003238072447663707
257242943	202106	0.000022257559395351608
257496069	202106	0.0016246871008042886
257533337	202106	0.00046941352268011383
257640391	202106	0.00007025024485106516
258084448	202106	1.6596913369264295e-6
258494151	202106	0.00026610412066189906
258527114	202106	0.0000133580096011395
258781846	202106	0.00023128387260242295
258790010	202106	0.00008934369493965834
258910710	202106	0.0003492467106552299
259091351	202106	0.00004272901466863302
259976760	202106	0.00013381769088474402
260083156	202106	0.04710228708910743
260276701	202106	0.00003242728205203666
260617931	202106	0.00013788426537644712
260855020	202106	0.000013297780564567172
261247361	202106	0.0000485600972806943
261399778	202106	7.342178234602854e-7
261943819	202106	7.273141018268962e-6
262200301	202106	0.0001060495799336746
262302035	202106	0.000010681313094876756
263226017	202106	0.0012794891353883908
263451150	202106	0.0005011971248533665
263490160	202106	0.006224878081839428
263582637	202106	0.00007344599221109195
263705950	202106	0.00001931381915371687
263925900	202106	0.00013929076476900434
264409411	202106	0.017979129455020695
264506474	202106	0.0001068866947887851
264559488	202106	6.115800392896109e-6
264637524	202106	0.0001938772924386829
264822034	202106	0.000026482604982007275
265138457	202106	0.000012731717901384689
265543129	202106	0.00006176077530020287
266274156	202106	1.7222167696194769e-6
266350655	202106	0.1084244288732502
266499648	202106	0.000025830032591135975
266804405	202106	0.00532336261217914
267160290	202106	0.00007202371729182516
267434279	202106	0.005873492829123821
267478036	202106	0.00003161437523809196
267886133	202106	4.54835619474442e-6
267958627	202106	0.00003200302025970999
335430888	202106	0.00039298205627716175
335614663	202106	4.017554128563635e-6
335658198	202106	0.00007098034319423402
336296313	202106	0.0001546774436300325
336316586	202106	0.3440332763585196
336482496	202106	0.00036467953967622317
336614418	202106	1.957249488279642e-6
336997434	202106	0.000034172228481459275
337123309	202106	0.00008274283430249607
337375710	202106	0.00007358668979347494
337771484	202106	0.0001142729079359369
338079965	202106	0.00004512834883246686
338402664	202106	0.0003526962403767616
338693570	202106	0.0002337206737026242
339013870	202106	0.00012805007661726992
339364716	202106	0.00002114903038844704
339476954	202106	0.012121742969067352
339500003	202106	0.000045052203475668973
340111781	202106	0.00721620422288585
340191200	202106	0.011216035404284116
340927035	202106	0.00007208422036306404
340989461	202106	0.000038080258577066275
341637490	202106	3.4439977317541404e-6
341652665	202106	0.00001166218534817743
341695611	202106	0.006495790958369863
342040198	202106	0.0003015955141819855
342212009	202106	0.000017118168306731102
342426493	202106	0.0001623481094316154
342556297	202106	0.007918266840073566
342592616	202106	0.000013732320405203478
342662557	202106	0.00009819185329803149
342884180	202106	0.00012027732151741846
343583550	202106	0.003425830712664712
344394722	202106	4.873601569427845e-6
344461520	202106	0.00016490718128553476
344725295	202106	2.014862456934462e-6
344809600	202106	0.0001410054379605851
344814852	202106	0.00003862625606646023
345344520	202106	2.41915184681759e-6
345438594	202106	0.0005594179048672947
345566434	202106	4.863896854702488e-6
345858142	202106	6.075415321750977e-6
346273899	202106	0.0006661032315065879
346286154	202106	5.8532467193398905e-6
346660126	202106	3.27508742096595e-6
346757189	202106	0.001166974003302221
346798615	202106	0.0001477240545703003
347247694	202106	0.00006973147193684757
347624655	202106	0.00006831810957112364
347628745	202106	0.00015580729304365314
347698242	202106	0.000030566746302125294
347723331	202106	0.0001127140334028941
347954365	202106	0.005992913559652174
348028089	202106	0.0006920033185635631
348169054	202106	0.000012516763980227363
349527401	202106	0.09559605169212564
349931416	202106	0.00003237877778882941
350207446	202106	8.307272853230032e-7
350423092	202106	0.000053756888303473894
350575577	202106	0.000022552638121068173
351095331	202106	0.000025088506351506878
351383026	202106	0.00025610311408183993
351387552	202106	0.0001042532331047569
351610123	202106	0.000012802340986081087
351859099	202106	0.01033077860286347
352117622	202106	6.4057694812464284e-6
352499904	202106	0.00012915953979292295
268084785	202106	0.000042986667386640185
269263430	202106	3.251201561184e-6
269569366	202106	0.00011537128673794016
269578042	202106	0.00021933396229596884
269721638	202106	7.130873418237468e-6
269894909	202106	0.00005434926959838768
270694263	202106	6.976476145597987e-6
270798618	202106	0.00030232681488758585
271112718	202106	0.000010856072634482853
271178132	202106	0.0000716357767073038
271186741	202106	0.000029592965681699184
271273521	202106	0.010649925450906927
272167025	202106	0.000019531676915314973
272305514	202106	0.0005394042524470061
272855311	202106	0.08786784221673258
273336482	202106	1.92719916119103e-6
273349104	202106	0.000013927584569539566
273948414	202106	0.000018483930192788066
274255221	202106	0.0002523868557216318
274403991	202106	6.043586035961408e-6
274996085	202106	8.223384357151022e-7
275570237	202106	0.003773382231576564
275591245	202106	0.0005718117915285326
276030119	202106	0.00007063521590305707
276328754	202106	0.0000898028464095956
276338233	202106	4.625853726340232e-6
276794536	202106	0.00001270102447217827
276911001	202106	0.00003074594945557089
277046646	202106	0.0000776168123204889
278128665	202106	0.0010635283780448105
278558350	202106	9.296117911851578e-6
