Feature	Gain
ctrx_quarter_normalizado	446648.58646535873
rf_014_007	190318.68132686615
mcaja_ahorro	180110.7242794037
rf_002_005	64896.944482803345
rf_001_005	60602.92829036713
mcuenta_corriente	57176.91399478912
ctarjeta_visa_transacciones	52821.09464550018
ctrx_quarter	46370.53727555275
ctarjeta_visa_ratioavg6	45189.09532165527
mtarjeta_visa_consumo	42352.41618824005
cpayroll_trx	38036.496711969376
mcuentas_saldo	33981.94718027115
ctarjeta_visa_transacciones_ratiomax6	29183.014336586
mprestamos_personales_ratioavg6	24840.80279994011
ctarjeta_visa_transacciones_ratioavg6	24621.29720211029
mprestamos_personales_ratiomax6	23707.435468673706
mpayroll	22839.658771514893
ctarjeta_visa	21747.951166152954
cproductos_ratioavg6	20981.639513731003
cdescubierto_preacordado	20687.849410057068
Visa_Finiciomora	20055.289094924927
mprestamos_personales	16059.134265422821
cdescubierto_preacordado_ratioavg6	15678.739170074463
mpayroll_sobre_edad	14478.490698814392
Visa_mpagominimo	13521.03590297699
Visa_mpagospesos	11744.841086387634
ccaja_ahorro	11648.669441699982
rf_001_010	11039.520959854126
Visa_msaldototal	10591.881138086319
mpayroll_ratioavg6	9116.082416534424
mtarjeta_master_consumo	8561.30519914627
Visa_Finiciomora_delta1	8181.093824386597
mpagomiscuentas	8005.675591468811
ctarjeta_visa_ratiomax6	7840.580078125
kmes_tend6	7700.410605430603
ccaja_seguridad	7528.929303646088
ctrx_quarter_normalizado_ratioavg6	7510.508351325989
ccomisiones_mantenimiento_ratioavg6	7251.005344390869
mcuenta_corriente_lag1	7120.538187503815
cdescubierto_preacordado_tend6	6994.89870262146
cprestamos_personales_delta2	6510.619364023209
ctrx_quarter_ratioavg6	6493.426834106445
cproductos	6308.663385391235
Visa_status	6052.525418281555
mactivos_margen	5930.209446430206
Master_fechaalta	5696.888025760651
mtransferencias_recibidas	5243.72623872757
ctrx_quarter_delta1	4912.826592922211
ctarjeta_master_transacciones_ratiomax6	4834.171493530273
Master_delinquency	4651.059253692627
mcuenta_debitos_automaticos	4575.672916650772
mttarjeta_visa_debitos_automaticos_ratiomax6	4570.0282945632935
Visa_mpagominimo_tend6	4545.664721488953
Visa_msaldopesos	4529.653447151184
cproductos_delta1	4482.916244506836
mprestamos_personales_delta2	4408.890858888626
mcuentas_saldo_delta2	4353.297076702118
mcaja_ahorro_lag1	4318.487798213959
rf_014_001	4228.940752029419
mcuenta_corriente_tend6	4117.302867412567
mpasivos_margen	3841.635977268219
cdescubierto_preacordado_delta1	3829.048614025116
ctrx_quarter_ratiomax6	3814.9060592651367
mcomisiones_mantenimiento	3382.867077112198
