Feature	Gain
Visa_mpagominimo_max6	382511.7640000582
Visa_mfinanciacion_limite_lag1	349815.4005689621
Visa_Fvencimiento	264695.7125440836
Visa_msaldopesos_avg6	222570.15204834938
Master_delinquency_delta2	174875.0
Master_msaldototal_tend6	170909.94650530815
Master_Fvencimiento_lag1	162267.9108170271
Visa_mconsumosdolares_min6	151455.73843431473
Master_Fvencimiento_ratioavg6	149714.98486089706
matm_delta2	134329.30975103378
Visa_fultimo_cierre_ratioavg6	132819.11873936653
chomebanking_transacciones_min6	128555.84819889069
mcaja_ahorro_dolares_lag1	127000.18900990486
mpasivos_margen_ratiomax6	104279.08643579483
ctrx_quarter_normalizado_max6	89085.82780623436
Master_mfinanciacion_limite_max6	76513.01029896736
mtarjeta_visa_consumo_avg6	73364.42316627502
Master_fechaalta	65514.507669091225
ctrx_quarter_normalizado	54927.34967303276
mforex_sell_max6	48018.988276958466
Visa_mconsumospesos_ratioavg6	46708.426832675934
Visa_msaldototal_ratioavg6	45819.51687192917
Visa_Fvencimiento_ratioavg6	45584.19648885727
mttarjeta_visa_debitos_automaticos_lag1	45042.644985198975
Visa_msaldototal_ratiomax6	44396.33616065979
mcomisiones_lag1	42840.11115014553
mcomisiones_mantenimiento_delta2	41017.92270255089
Master_delinquency	40785.035814881325
ctarjeta_visa_transacciones_delta2	38308.709137916565
Visa_mconsumospesos_lag2	36682.78981542587
Master_status_avg6	33884.91122186184
ctarjeta_visa_transacciones_min6	33436.6161711216
cproductos	33259.86344099045
cmobile_app_trx_tend6	29393.834911823273
Visa_madelantodolares_delta2	29185.872189044952
Visa_msaldopesos_ratioavg6	28617.925842761993
Visa_fechaalta	25097.097927331924
Master_msaldodolares_lag1	25087.40807914734
Visa_mconsumosdolares_ratiomax6	24914.917006254196
Visa_Fvencimiento_max6	24630.72910130024
mtransferencias_emitidas_avg6	24321.723030805588
Master_mpagominimo_tend6	23347.22181749344
ctransferencias_recibidas_max6	23094.196283578873
mttarjeta_visa_debitos_automaticos_delta2	22962.070243120193
Visa_fultimo_cierre_delta1	19233.21434020996
ccomisiones_mantenimiento_delta2	18703.01653277874
ctarjeta_debito_transacciones_tend6	18321.247731089592
ctarjeta_debito_transacciones	17402.74302005768
Visa_msaldopesos_max6	15669.380087137222
cplazo_fijo_avg6	13792.46612405777
Visa_mpagominimo_lag2	13786.99550652504
ctarjeta_debito_transacciones_ratioavg6	13566.258864045143
matm_lag1	13512.82778930664
Master_Fvencimiento_max6	13266.76572227478
mcajeros_propios_descuentos_avg6	13014.332975387573
ctransferencias_recibidas_ratioavg6	12613.7724006176
mplazo_fijo_dolares_tend6	10904.958136081696
matm_other_max6	10438.934098243713
ctransferencias_emitidas_ratiomax6	10134.507364273071
Visa_madelantodolares_ratioavg6	9850.43684053421
matm_other_avg6	9625.465996265411
mrentabilidad_delta1	9378.595272064209
cmobile_app_trx_delta1	9274.464415311813
Visa_mconsumototal_lag2	9257.813358783722
Visa_mpagominimo_delta1	9146.252606630325
Visa_msaldototal_max6	8871.250046014786
Visa_mpagominimo_lag1	8725.170381069183
ctransferencias_emitidas_delta1	8658.883821487427
ctarjeta_visa	8366.143227100372
Visa_msaldodolares_lag2	8259.722165584564
Visa_cconsumos	8224.727486610413
Visa_mconsumospesos_min6	8061.515064239502
mpagomiscuentas_ratiomax6	8048.276101112366
mcuentas_saldo	7920.472963809967
mactivos_margen_max6	7901.069089889526
Master_mfinanciacion_limite_lag2	7800.716213464737
rf_014_007	7501.5953624248505
ctarjeta_visa_delta2	7461.020295381546
internet_avg6	7366.973109960556
ctarjeta_debito_transacciones_delta1	7278.477191448212
Visa_mpagospesos_lag2	6956.935795783997
mttarjeta_visa_debitos_automaticos_ratiomax6	6861.257757663727
mpagomiscuentas_max6	6571.159278869629
mtarjeta_visa_consumo_lag2	6399.966675281525
ctarjeta_visa_debitos_automaticos_ratiomax6	6348.522985696793
Visa_cconsumos_ratioavg6	6094.8633469343185
ctarjeta_visa_descuentos_delta2	5937.96574139595
mpayroll_sobre_edad_delta2	5892.287095665932
cpayroll_trx	5779.106426358223
matm_tend6	5367.8902842998505
mextraccion_autoservicio_avg6	5289.553300380707
mpayroll_sobre_edad	5130.065867424011
mcaja_ahorro_dolares_lag2	4650.4583703279495
ctarjeta_master_transacciones_ratiomax6	4609.780956745148
Visa_cconsumos_max6	4338.868100643158
chomebanking_transacciones_delta1	4141.586329698563
cpagomiscuentas	4051.2621088027954
Master_mconsumototal_delta1	3799.769302845001
ctarjeta_master_transacciones_min6	3705.6248738765717
Visa_msaldodolares_delta2	3669.6303095817566
Visa_mconsumosdolares_delta2	3611.7138224840164
Visa_mconsumosdolares_lag2	3595.7057790756226
ctarjeta_visa_transacciones	3388.231698036194
mforex_sell	3352.640879392624
cliente_edad_max6	3220.9371190071106
mpayroll_sobre_edad_lag2	3020.5186879634857
cliente_antiguedad_lag2	3001.8654618263245
mpayroll_delta1	2993.5379428863525
catm_trx_other_tend6	2978.550450563431
mtransferencias_recibidas_ratiomax6	2972.8295969963074
Master_mpagominimo_delta1	2956.35009765625
mrentabilidad_lag1	2944.254366517067
mcuenta_debitos_automaticos_lag1	2934.3649249076843
cpayroll_trx_ratioavg6	2923.705089211464
mautoservicio_min6	2899.320084810257
ctarjeta_visa_min6	2864.179931640625
ctarjeta_debito_transacciones_min6	2862.82493185997
mpayroll_sobre_edad_min6	2837.666779279709
Visa_mpagominimo_ratiomax6	2721.814679145813
Master_Fvencimiento_lag2	2697.8842990398407
mautoservicio_ratiomax6	2562.469218969345
mpayroll_sobre_edad_max6	2483.768481850624
mtransferencias_recibidas_ratioavg6	2468.618973016739
Master_mconsumototal_delta2	2427.894058227539
mcuentas_saldo_min6	2405.2899408340454
ctarjeta_visa_debitos_automaticos_delta2	2298.717390060425
Master_fultimo_cierre_lag2	2292.2700011730194
ctransferencias_emitidas_ratioavg6	2209.6413712501526
mtransferencias_emitidas_min6	2137.2797117233276
Visa_Finiciomora_delta1	2122.765547275543
Visa_msaldopesos_lag1	2110.4603439569473
mprestamos_personales_delta2	2109.752562522888
mprestamos_personales	2090.7020062208176
Master_mconsumosdolares_lag1	2060.569680213928
matm_ratiomax6	1973.3631119728088
Visa_mpagospesos	1936.4727499485016
ccallcenter_transacciones_delta1	1870.146009683609
mcaja_ahorro_dolares_min6	1864.530846118927
mcomisiones_otras_delta1	1824.7849714756012
mextraccion_autoservicio_lag1	1822.7161161899567
Visa_mpagominimo_delta2	1743.4122041463852
Master_msaldototal_ratiomax6	1717.3227747678757
mtarjeta_visa_consumo_min6	1713.0239024162292
mtarjeta_visa_consumo_ratiomax6	1693.6950335502625
Master_mpagospesos_tend6	1686.682053565979
Visa_mfinanciacion_limite_min6	1673.5815144777298
cpayroll_trx_ratiomax6	1662.2193439006805
Visa_cadelantosefectivo_max6	1628.477870941162
tmobile_app_lag2	1609.0569152832031
cdescubierto_preacordado_ratioavg6	1580.228443622589
Visa_cconsumos_lag1	1577.0811352729797
mactivos_margen_delta1	1576.0129700899124
Visa_mconsumospesos	1511.2959625720978
mplazo_fijo_dolares_delta2	1470.6798181533813
Visa_Fvencimiento_tend6	1470.5658254623413
cinversion1_min6	1433.5402565002441
catm_trx_tend6	1335.2122836112976
Visa_mpagominimo_ratioavg6	1295.1793224811554
cmobile_app_trx_delta2	1290.9045289754868
ctransferencias_recibidas_ratiomax6	1278.0733711719513
Visa_fultimo_cierre_max6	1265.2205358743668
cextraccion_autoservicio_min6	1214.315024137497
mactivos_margen	1209.893837094307
mpayroll_ratioavg6	1209.6226408481598
mprestamos_personales_ratiomax6	1204.7841238975525
Visa_mpagominimo	1151.5822123289108
Visa_cconsumos_avg6	1085.1587693691254
ctarjeta_visa_transacciones_ratioavg6	1082.9478795528412
mplazo_fijo_dolares_ratioavg6	1070.6933150291443
cliente_edad	1061.68128824234
cliente_antiguedad_max6	1055.0058164596558
mcaja_ahorro_delta1	1043.0364122390747
ctrx_quarter_normalizado_lag1	1040.690510749817
cplazo_fijo_delta1	1023.0214495658875
mcomisiones_delta2	1011.8601615428925
Visa_mconsumospesos_ratiomax6	997.4455320835114
ccomisiones_otras_max6	984.8146784305573
mtarjeta_visa_consumo_delta1	980.1871789693832
cliente_edad_lag2	959.6163845062256
cprestamos_personales_min6	934.1015229225159
ctransferencias_emitidas_avg6	920.4450161457062
thomebanking_lag2	918.1519422531128
mpasivos_margen_lag2	900.4400179386139
Master_mpagado_avg6	894.8797072172165
Master_fultimo_cierre_ratioavg6	888.2979915142059
Visa_mconsumospesos_delta2	874.0221326351166
mtarjeta_visa_descuentos	873.5439348220825
mcaja_ahorro_lag2	871.4371483325958
mcaja_ahorro_min6	860.1339464187622
matm_min6	837.8101005554199
ctrx_quarter_normalizado_tend6	835.95882999897
mpayroll_min6	833.2480380535126
ctransferencias_emitidas_min6	823.6455154418945
ctarjeta_visa_descuentos	803.8911997079849
Visa_mlimitecompra_delta2	800.5550272464752
mcaja_ahorro_delta2	797.2770355939865
ctransferencias_emitidas_delta2	793.2824730873108
mforex_sell_avg6	787.2937109470367
mcomisiones_otras	780.5203622579575
mcaja_ahorro_avg6	780.2587370872498
ctarjeta_master	779.7959444522858
Master_mfinanciacion_limite_min6	757.1398631334305
mrentabilidad_annual_ratioavg6	749.3010983467102
Visa_msaldototal_min6	746.8114938735962
mcomisiones_otras_min6	746.0774788856506
mactivos_margen_avg6	744.8374314308167
mrentabilidad_max6	739.9365110397339
ctrx_quarter_min6	721.4141730070114
Visa_msaldopesos_tend6	721.1337032318115
mcuenta_corriente	720.0396962165833
ctarjeta_debito_transacciones_ratiomax6	719.3279402256012
Master_fechaalta_lag2	717.0136516094208
Visa_mconsumosdolares_avg6	713.4317424297333
Master_fultimo_cierre	701.1131281852722
minversion1_pesos	696.1031198501587
Master_mfinanciacion_limite_lag1	692.0612623691559
Master_mpagospesos	688.7070105075836
mcuenta_debitos_automaticos_avg6	685.7586126327515
mttarjeta_visa_debitos_automaticos_min6	682.88374376297
Master_msaldopesos	680.213085770607
mpayroll_sobre_edad_ratioavg6	676.4701187610626
Master_Fvencimiento_avg6	673.3872454166412
Visa_cconsumos_delta2	665.3729841709137
mcuenta_corriente_tend6	650.8181673288345
Visa_mconsumosdolares_lag1	642.7409083843231
ccomisiones_mantenimiento_ratioavg6	642.7354509830475
mrentabilidad_avg6	634.778213262558
chomebanking_transacciones_ratioavg6	628.850335597992
Master_fechaalta_tend6	614.0198726654053
mrentabilidad_delta2	610.7547709941864
cpayroll_trx_avg6	605.9248638153076
mtarjeta_visa_descuentos_avg6	605.6163139343262
ctrx_quarter_avg6	602.8889026641846
mcomisiones_max6	602.8621625900269
mprestamos_personales_delta1	600.953142285347
ctarjeta_master_transacciones	597.6561999320984
mprestamos_personales_tend6	582.0762587785721
mtransferencias_emitidas_ratioavg6	577.1745047569275
cinversion1_ratiomax6	574.6659264564514
mextraccion_autoservicio_min6	571.4741005897522
Visa_delinquency_ratiomax6	571.0668935775757
Master_mpagado_delta2	557.7087955474854
mcaja_ahorro_ratioavg6	554.5745047330856
Visa_mconsumospesos_max6	548.0248049497604
ctarjeta_visa_transacciones_ratiomax6	540.1626958847046
ccallcenter_transacciones_avg6	538.9997727870941
ccomisiones_otras_lag2	538.456148147583
mcuentas_saldo_lag2	534.6297163963318
ctrx_quarter_delta2	528.6113474369049
Visa_mconsumototal_ratiomax6	524.0488128662109
ccomisiones_otras_ratioavg6	517.1464710235596
cdescubierto_preacordado_ratiomax6	508.74177598953247
mpayroll	504.172154545784
cplazo_fijo_ratiomax6	501.5720543861389
mtransferencias_recibidas_min6	501.39868688583374
Master_fechaalta_lag1	498.9610028266907
Master_fultimo_cierre_min6	494.4153861999512
mcuenta_debitos_automaticos_delta1	489.2161326408386
mcaja_ahorro_ratiomax6	486.82967257499695
mpagomiscuentas	480.1782293319702
ctarjeta_debito_transacciones_delta2	473.0693521499634
mpayroll_delta2	473.05418026447296
Visa_mpagominimo_avg6	471.81726264953613
cplazo_fijo	465.83283019065857
cpayroll_trx_max6	465.00267374515533
mcaja_ahorro_dolares_tend6	462.84405755996704
mcaja_ahorro_dolares_avg6	448.828243970871
cproductos_ratioavg6	428.7982988357544
chomebanking_transacciones	425.8344886302948
mcaja_ahorro_dolares_ratiomax6	423.2021255493164
mplazo_fijo_dolares_lag2	416.8769187927246
cextraccion_autoservicio	409.2868208885193
ccaja_seguridad_ratiomax6	405.57980155944824
ccaja_ahorro_tend6	404.28831243515015
Visa_mpagospesos_lag1	403.71026134490967
Visa_fechaalta_max6	402.6443452835083
mpagomiscuentas_ratioavg6	400.48619174957275
mforex_sell_delta1	398.83517932891846
Master_fechaalta_max6	397.256875038147
mcuenta_corriente_ratioavg6	396.6708883047104
Visa_mconsumototal_avg6	395.6147265434265
ctrx_quarter_delta1	393.18521094322205
Visa_Fvencimiento_avg6	392.36186695098877
Master_mlimitecompra_tend6	391.1902413368225
mcuenta_debitos_automaticos_min6	389.3435523509979
catm_trx_delta2	387.1161346435547
Visa_fultimo_cierre_avg6	384.72749972343445
mpasivos_margen	382.771187543869
mpayroll_avg6	382.597797870636
ctarjeta_master_transacciones_ratioavg6	380.7973268032074
Visa_msaldototal	380.4415969848633
mtransferencias_recibidas	376.4688582420349
cplazo_fijo_lag1	375.98301589488983
mttarjeta_visa_debitos_automaticos_ratioavg6	369.22360837459564
mcaja_ahorro_dolares	364.12074875831604
ccaja_ahorro	364.01620519161224
chomebanking_transacciones_lag1	360.64740920066833
cmobile_app_trx_avg6	359.60189509391785
ctrx_quarter_normalizado_delta1	353.93688011169434
mcuenta_corriente_delta2	353.8803027868271
mrentabilidad_annual_tend6	353.58695936203003
mcuenta_debitos_automaticos_ratiomax6	352.05998134613037
Visa_mpagosdolares_tend6	350.78142261505127
mcaja_ahorro_max6	350.3937051296234
Visa_fultimo_cierre_delta2	347.35719060897827
mtarjeta_master_consumo_ratiomax6	346.36837434768677
ctarjeta_visa_debitos_automaticos_lag1	343.90778732299805
cprestamos_personales_ratioavg6	342.9029064178467
Master_Fvencimiento_min6	342.8970237970352
chomebanking_transacciones_avg6	339.2356643676758
cseguro_accidentes_personales_ratioavg6	339.1611304283142
mplazo_fijo_dolares_delta1	336.9500434398651
mttarjeta_visa_debitos_automaticos_lag2	335.3212044239044
mactivos_margen_ratioavg6	334.08036971092224
ctrx_quarter_normalizado_ratioavg6	330.7624156475067
ctarjeta_visa_debitos_automaticos_tend6	328.6424995660782
mcaja_ahorro_lag1	326.7358982563019
ctransferencias_recibidas_tend6	325.1339473724365
kmes_tend6	323.45295679569244
