Feature	Gain
ctrx_quarter_normalizado	209482.10283043236
rf_014_007	158777.5906728967
ctrx_quarter	78722.75388935208
rf_002_005	67681.03135569254
mcaja_ahorro	51533.022607985884
ctarjeta_visa	48985.45648996858
rf_001_005	47617.76419076696
rf_018_006	34153.60635509761
mcuentas_saldo	32438.275791572407
ctarjeta_visa_transacciones_ratiomax6	25952.440406851005
ctarjeta_visa_transacciones	25674.71414813446
rf_012_006	21809.732038092334
cpayroll_trx	21398.220065251924
mtarjeta_visa_consumo	16534.63614130905
mpayroll	16197.86441515619
ctarjeta_visa_transacciones_ratioavg6	16008.675337565597
mcaja_ahorro_lag1	15210.09519912349
Visa_mpagospesos	14801.558270148467
ctarjeta_visa_ratiomax6	14732.737835328095
mcuenta_corriente	13929.900387880858
Visa_msaldototal	13807.897509791423
cproductos_ratioavg6	13768.933612837456
mcaja_ahorro_ratioavg6	13560.001061821356
mprestamos_personales	13545.438374932855
mpayroll_sobre_edad	11679.647444042843
mcaja_ahorro_ratiomax6	11203.820687008556
mprestamos_personales_ratiomax6	11096.528108864091
ctarjeta_visa_ratioavg6	9379.843978706747
cdescubierto_preacordado_ratioavg6	9203.03641521139
mactivos_margen	9172.657996938098
mpasivos_margen	8679.221273059957
ctarjeta_visa_delta2	8124.024799364153
cdescubierto_preacordado_ratiomax6	8086.400517149828
Visa_Finiciomora_delta1	7720.342401050497
rf_000_004	7719.60178405419
Visa_mpagominimo	7661.653338253498
Visa_Finiciomora	7609.016581584699
mcuenta_corriente_delta2	7595.7798829008825
mcaja_ahorro_lag2	7573.201020900626
rf_005_014	7387.754603465088
mcuenta_corriente_tend6	7318.229203818366
mprestamos_personales_ratioavg6	7241.6042022365145
cdescubierto_preacordado_tend6	7233.0388345071115
cliente_edad	6661.821600541938
cpayroll_trx_ratiomax6	6505.130295390263
Visa_mconsumospesos	6159.685432944447
Master_fechaalta	6003.947174404282
mcaja_ahorro_avg6	5986.311300987378
cdescubierto_preacordado	5976.627559184097
cpayroll_trx_ratioavg6	5881.806712332182
rf_008_013	5760.931555625983
rf_001_010	5594.555041351356
Master_Fvencimiento	5489.190557693131
mcuenta_corriente_lag1	5420.565825579222
ctrx_quarter_ratioavg6	5354.7796660279855
rf_016_010	5146.194120471366
mactivos_margen_min6	5018.691107830498
Visa_msaldopesos	4982.742453588638
mpayroll_ratiomax6	4896.998967769556
Master_mfinanciacion_limite	4881.275248326361
mpayroll_ratioavg6	4832.681801739149
rf_014_008	4733.672396745067
Visa_Fvencimiento	4693.624707233626
ctarjeta_visa_min6	4639.300326806027
cliente_edad_lag1	4626.489367092028
mcuenta_corriente_ratioavg6	4614.653748260345
mtarjeta_master_consumo	4481.900376816746
Visa_mfinanciacion_limite	4459.927642878145
ctrx_quarter_normalizado_ratioavg6	4445.29000492068
Visa_mpagominimo_tend6	4439.298655691557
mrentabilidad_annual_max6	4396.105708971154
mcomisiones_mantenimiento_ratioavg6	4352.617947140709
mcaja_ahorro_delta2	4246.468009797391
