numero_de_cliente	foto_mes	prob
483984629	202106	4.901520307222064e-8
484261239	202106	7.954664584372955e-9
484297268	202106	8.404854032476187e-9
484519336	202106	7.750144774871262e-9
484665553	202106	6.642098981693832e-6
484824674	202106	4.916722475995645e-7
485115580	202106	0.12987360796878475
485143949	202106	2.334527471820478e-8
485210243	202106	1.7038064011902573e-6
485646931	202106	1.3195251112071819e-6
485880518	202106	1.9166802113730937e-8
485880877	202106	6.98783519219314e-8
485898964	202106	5.635262568824496e-8
486123217	202106	3.205749686942937e-8
486226335	202106	1.1047044381961014e-7
486524388	202106	1.875118280483381e-7
486533142	202106	5.758381694840964e-7
486556037	202106	0.00008605864253326591
486677241	202106	2.8401523020935825e-7
486887933	202106	1.8197510507954694e-6
487571402	202106	9.657099335797641e-8
487648269	202106	1.2662612274973228e-8
487855306	202106	1.3274909325263603e-7
488508442	202106	4.4279612374074954e-8
488621918	202106	1.0493676286398031e-7
488786803	202106	0.000012709391840152754
488953149	202106	0.00008587174292224203
489394576	202106	7.850403181457559e-8
489421049	202106	1.3524372818128966e-8
489591408	202106	2.734246489516367e-6
489700503	202106	1.0421979980925298e-6
490139599	202106	2.902424178670364e-6
490239873	202106	1.5480699070955565e-9
490489216	202106	0.0002393073482710158
490571693	202106	2.328739378614929e-8
491428006	202106	2.7851790236724923e-8
491480799	202106	9.583836465880722e-8
491579544	202106	1.057794087394014e-6
491595009	202106	1.5794290050229524e-9
491602883	202106	9.390696734146684e-8
491650799	202106	0.00006504319511915969
491672379	202106	7.584224687989981e-8
491673985	202106	1.0287431062725912e-6
491703814	202106	8.308462534754203e-8
492113593	202106	1.1154677363331986e-8
492275566	202106	1.1355129335627675e-7
492504047	202106	2.902001627553392e-7
492792903	202106	1.8035598278257823e-7
492862622	202106	1.6518918618417582e-7
492863356	202106	3.367557565251576e-8
493189412	202106	4.1761166869117185e-7
493227115	202106	1.3428680199316737e-8
493239079	202106	9.190814232199645e-9
493547918	202106	4.785537799196849e-6
493650310	202106	3.594481430488529e-9
493693777	202106	4.2476199494293384e-7
495091714	202106	1.5954093072054172e-9
495281980	202106	2.7224743831880884e-7
495542766	202106	6.028009535272049e-8
496300335	202106	0.0009696101149913949
496616911	202106	1.4463969489404783e-7
497057971	202106	0.000024423052579861858
497256622	202106	8.812262136797879e-8
497783302	202106	1.926920294937149e-9
289831636	202106	2.99366385423987e-8
289939058	202106	3.934091208980426e-7
290109272	202106	8.139531978635558e-8
290169067	202106	4.464926199527777e-7
290493235	202106	1.3692871486273653e-7
290546685	202106	5.086902757565428e-7
291092033	202106	2.7416934311583834e-9
291109394	202106	1.146447816359944e-6
291218489	202106	4.769431886072423e-8
291415176	202106	1.901039643022085e-7
291615211	202106	2.201557332987776e-8
292348936	202106	0.000029131949129079387
292895522	202106	1.5019851059459458e-7
294153655	202106	0.10219128309931091
294215287	202106	6.265553605926095e-8
294665604	202106	2.376817510632778e-6
295230934	202106	0.0001059897206289756
295422156	202106	6.169747549353975e-9
296441604	202106	1.5828251129132264e-6
296731408	202106	4.461203090148525e-7
296789393	202106	1.689255267783193e-7
296971631	202106	4.2589907092070004e-10
297181521	202106	0.2114655099545524
297542145	202106	1.3450753916551146e-8
297789003	202106	6.037955401912068e-9
298202788	202106	1.947339321254767e-7
298842286	202106	2.3079898076885085e-9
298946060	202106	1.9067659299859304e-7
299172210	202106	0.000021131535648063266
299448453	202106	1.0700329594152455e-7
299888130	202106	0.000011419472481469194
299957267	202106	8.043135557209849e-7
299994757	202106	5.166076061274187e-6
300174006	202106	7.602529260570086e-9
300243869	202106	1.3909509142889701e-7
300480881	202106	1.9813566641671803e-7
300654374	202106	5.680689520248598e-9
301890202	202106	9.091766062581909e-8
302301219	202106	6.058381436977374e-7
303498021	202106	0.00006202338944249386
303582470	202106	0.000013922860519769524
303754067	202106	0.00003014889114156247
303874546	202106	2.1019987657189764e-8
304417852	202106	2.167373968429168e-8
304589083	202106	1.749734284225593e-7
304701030	202106	9.643836650626083e-9
304788246	202106	7.83837513249752e-9
304945403	202106	2.910374986285707e-7
305547488	202106	0.0002224753146521205
306282162	202106	1.400284827426682e-7
306336637	202106	3.2173017932751876e-8
306358951	202106	1.9860227384481723e-9
306492922	202106	0.0005475620620120498
306717825	202106	0.12094129836499544
307000926	202106	5.101118035945323e-9
307114188	202106	4.1737756483349466e-7
308012935	202106	2.6176582475725047e-6
308454363	202106	9.201663079645489e-8
309268302	202106	4.0855942118879614e-7
309462000	202106	5.383142917485201e-6
310349227	202106	7.30371393497408e-8
515498460	202106	0.0014853712690151223
515941416	202106	1.0253173855211908e-6
516183756	202106	0.000048956138037866704
516704014	202106	0.0000460641890587076
516756884	202106	2.2997353062891277e-9
516767020	202106	2.1291469041920032e-7
516779053	202106	6.76583993618036e-8
516779275	202106	1.294266058434972e-7
517516425	202106	2.8148096798870526e-7
517575853	202106	7.360501650188477e-7
517833215	202106	1.0843015720274326e-6
518557743	202106	1.3066765023952174e-8
520636391	202106	0.0014124438412219122
521610476	202106	2.6986967625588935e-6
522655662	202106	1.853367302799502e-8
525014926	202106	0.00011797558573887263
525065541	202106	2.979529631433308e-7
525082313	202106	0.000017136572725227978
525395166	202106	0.00008964545840836311
525993101	202106	9.272601587184671e-7
526199917	202106	4.590344542768626e-6
526298662	202106	9.014588639439654e-7
527398255	202106	0.0010195087397539078
528656909	202106	0.0000186289140510602
530311184	202106	2.3542910664039045e-8
531158599	202106	8.20809065557106e-7
531442938	202106	2.761011435961752e-7
532978929	202106	1.060584566537747e-7
533338827	202106	7.550216408261614e-8
533589178	202106	0.00008743445444703972
533743277	202106	3.590563188235244e-7
534351563	202106	0.0003442523480125334
535845914	202106	2.9253822440681862e-8
536208502	202106	1.7054442074284466e-6
538586656	202106	6.205880828482391e-7
538837229	202106	2.6390718994818044e-7
540615193	202106	8.899119939947569e-9
540892026	202106	2.8421049810784565e-6
541223333	202106	7.819636131532883e-8
541388150	202106	7.310468049357822e-9
544605179	202106	3.684140101941894e-8
545208947	202106	0.000021049798052713172
545772526	202106	1.3935463064251397e-8
546408301	202106	7.457443861583551e-9
547263368	202106	1.271956759554044e-7
547390772	202106	4.820485180743884e-9
547851969	202106	9.912507529287896e-10
548011457	202106	1.4671281646224284e-6
548302363	202106	5.82633665119951e-9
548848223	202106	1.0678240637521353e-6
549018215	202106	1.0649289030579828e-8
549290453	202106	0.0004680065373016149
549569326	202106	9.843073508497202e-8
549575159	202106	1.3922740440243535e-7
549704749	202106	1.1227364578174654e-6
549988730	202106	1.7505854529825273e-9
549997483	202106	1.4733752549639595e-8
550011266	202106	9.271553300088047e-7
550527297	202106	4.634231597142547e-8
552374100	202106	1.9996198946483023e-6
552666978	202106	0.0009000915001590959
553497245	202106	3.90529004836137e-7
553661627	202106	5.946092004114307e-8
553805658	202106	0.00002653512531277936
1178064611	202106	1.686003835338544e-7
1178880514	202106	0.0005507658910506691
1179841985	202106	8.596349245470532e-9
1179898066	202106	4.4760435902544186e-8
1180741399	202106	1.6563837036783648e-7
1180784200	202106	0.000018668723596983508
1180891476	202106	1.174012378108852e-8
1181734664	202106	3.4702326698778934e-8
1181792999	202106	1.0473124521001083e-6
1182028337	202106	2.40075760147202e-6
1182348491	202106	2.0889008737319107e-6
1183689033	202106	7.326157119167195e-9
1183959521	202106	2.5735310916847218e-6
1185844906	202106	1.9662320158050002e-7
1186524507	202106	5.487605179676326e-9
1187293382	202106	1.6606478928317996e-9
1187929088	202106	6.678988732997862e-6
1190078906	202106	3.0435732857877546e-8
1190300094	202106	0.005422654973399571
1193212579	202106	3.4816453410537496e-6
1194205630	202106	0.000805847296777191
1194256169	202106	0.00003707248378844519
1196292067	202106	1.0035472917801436e-7
1196444783	202106	4.6303196243635406e-7
1196848209	202106	5.8385758439507615e-8
1197070199	202106	1.3540568892533605e-8
1197839219	202106	3.759985138771188e-8
1198273789	202106	3.848267075100392e-8
